;Cluster_menor;TP_COR_RACA;Escolaridae_mae;PC;ClasseSocial
32252;C2;Nao_branca;Fundamental;Zero;E1
32254;C2;Nao_branca;Superior;Um;C1
32255;C1;Branca;Fundamental;Zero;E1
32256;C2;Nao_branca;Superior;Zero;E1
32257;C2;Nao_branca;Superior;Zero;E1
32258;C3;Nao_branca;Medio;Zero;E1
32259;C1;Branca;Superior;Um;E1
32260;C1;Branca;Fundamental;Zero;E1
32261;C2;Nao_branca;Fundamental;Zero;E1
32262;C2;Nao_branca;Fundamental;Zero;E1
32263;C1;Branca;Superior;Um;E1
32265;C2;Nao_branca;Fundamental;Zero;E1
32266;C3;Nao_branca;Medio;Zero;E1
32267;C2;Nao_branca;Fundamental;Zero;E1
32269;C3;Nao_branca;Medio;Zero;E1
32270;C2;Nao_branca;Fundamental;Um;E1
32272;C2;Nao_branca;Fundamental;Zero;E1
32273;C3;Nao_branca;Medio;Tres;C1
32274;C2;Nao_branca;Superior;Zero;E1
32275;C2;Nao_branca;Fundamental;Zero;E1
32276;C2;Nao_branca;Superior;Um;C1
32277;C2;Nao_branca;NuncaEstudou;Zero;E1
32278;C1;Nao declarado;NuncaEstudou;Zero;E1
32279;C3;Nao_branca;Medio;Zero;E1
32282;C3;Nao_branca;Medio;Um;E1
32283;C2;Nao_branca;Superior;Zero;E1
32284;C2;Nao_branca;Superior;Dois;D1
32286;C2;Nao_branca;Fundamental;Zero;E1
32287;C3;Nao_branca;Medio;Zero;E1
32290;C1;Branca;Fundamental;Zero;E1
32291;C2;Nao_branca;Fundamental;Zero;E1
32292;C3;Nao_branca;Medio;Zero;D1
32293;C3;Nao_branca;Medio;Um;D1
32294;C3;Nao_branca;Medio;Zero;E1
32296;C2;Nao_branca;Fundamental;Zero;E1
32297;C3;Nao_branca;Medio;Zero;E1
32298;C3;Nao_branca;Medio;Um;E1
32299;C2;Nao_branca;Fundamental;Zero;E1
32301;C1;Branca;Fundamental;Zero;E1
32302;C3;Nao_branca;Medio;Zero;E1
32304;C2;Nao_branca;Superior;Um;D1
32305;C1;Branca;Medio;Zero;E1
32306;C2;Nao_branca;Fundamental;Zero;E1
32309;C2;Nao_branca;Fundamental;Zero;E1
32310;C2;Nao_branca;Fundamental;Zero;E1
32312;C1;Branca;Fundamental;Zero;E1
32313;C1;Branca;NuncaEstudou;Zero;D1
32314;C1;Branca;Fundamental;Zero;E1
32315;C1;Branca;Fundamental;Zero;E1
32318;C2;Nao_branca;Fundamental;Zero;E1
32319;C1;Branca;Medio;Zero;E1
32320;C1;Branca;Fundamental;Zero;E1
32321;C2;Nao_branca;Fundamental;Zero;E1
32322;C2;Nao_branca;Fundamental;Zero;E1
32323;C1;Branca;Superior;Zero;E1
32324;C1;Branca;Fundamental;Zero;E1
32325;C3;Nao_branca;Medio;Zero;E1
32326;C2;Nao_branca;Fundamental;Zero;E1
32327;C2;Nao_branca;Fundamental;Zero;E1
32328;C2;Nao_branca;NuncaEstudou;Zero;E1
32329;C2;Nao_branca;Superior;Zero;E1
32330;C2;Nao_branca;Fundamental;Zero;E1
32331;C2;Nao_branca;Fundamental;Zero;E1
32332;C1;Branca;Fundamental;Zero;E1
32333;C3;Nao_branca;Medio;Zero;E1
32334;C2;Nao_branca;Fundamental;Zero;E1
32336;C3;Nao_branca;Medio;Zero;E1
32337;C1;Branca;Medio;Um;E1
32338;C2;Nao_branca;Fundamental;Zero;D1
32339;C3;Nao_branca;Medio;Zero;E1
32340;C2;Nao_branca;Fundamental;Zero;E1
32341;C1;Branca;Medio;Zero;E1
32344;C2;Nao_branca;Fundamental;Zero;E1
32346;C2;Nao_branca;Fundamental;Zero;E1
32347;C1;Branca;Medio;Zero;E1
32349;C2;Nao_branca;Fundamental;Zero;E1
32350;C2;Nao_branca;Fundamental;Zero;E1
32352;C2;Nao_branca;Fundamental;Zero;E1
32353;C2;Nao_branca;Fundamental;Zero;E1
32354;C2;Nao_branca;Superior;Zero;C1
32355;C3;Nao_branca;Medio;Zero;E1
32356;C2;Nao_branca;Fundamental;Zero;E1
32357;C2;Nao_branca;Fundamental;Zero;E1
32359;C2;Nao_branca;Fundamental;Zero;E1
32360;C2;Nao_branca;Superior;Zero;D1
32361;C3;Nao_branca;Medio;Zero;E1
32362;C2;Nao_branca;Fundamental;Zero;E1
32363;C2;Nao_branca;Fundamental;Zero;E1
32364;C2;Nao_branca;Fundamental;Zero;E1
32366;C3;Nao_branca;Medio;Zero;E1
32367;C2;Nao_branca;Fundamental;Zero;E1
32368;C2;Nao_branca;Superior;Zero;E1
32369;C2;Nao_branca;Fundamental;Zero;E1
32370;C2;Nao_branca;Fundamental;Zero;E1
32371;C2;Nao_branca;Fundamental;Zero;E1
32372;C2;Nao_branca;Fundamental;Zero;E1
32374;C2;Nao_branca;Fundamental;Zero;E1
32375;C3;Nao_branca;Medio;Zero;E1
32376;C2;Nao_branca;Fundamental;Zero;E1
32377;C2;Nao_branca;Fundamental;Zero;E1
32378;C1;Branca;Medio;Zero;E1
32380;C2;Nao_branca;Fundamental;Zero;E1
32381;C3;Nao_branca;Medio;Zero;E1
32383;C3;Nao_branca;Medio;Zero;E1
32384;C2;Nao_branca;Fundamental;Zero;E1
32385;C2;Nao_branca;Superior;Zero;E1
32386;C2;Nao_branca;Fundamental;Zero;D1
32387;C3;Nao_branca;Medio;Zero;E1
32390;C2;Nao_branca;Fundamental;Zero;E1
32392;C2;Nao_branca;Fundamental;Zero;E1
32393;C2;Nao_branca;Fundamental;Zero;E1
32394;C3;Nao_branca;Medio;Zero;E1
32396;C2;Nao_branca;Fundamental;Zero;D1
32397;C3;Nao_branca;Medio;Um;C1
32399;C2;Nao_branca;Fundamental;Zero;D1
32400;C3;Nao_branca;Medio;Zero;E1
32402;C1;Branca;Medio;Zero;E1
32406;C3;Nao_branca;Medio;Zero;E1
32408;C2;Nao_branca;Superior;Zero;E1
32409;C2;Nao_branca;Fundamental;Zero;E1
32412;C3;Nao_branca;Medio;Zero;E1
32413;C1;Branca;Fundamental;Zero;E1
32414;C2;Nao_branca;Fundamental;Zero;E1
32415;C2;Nao_branca;Superior;Um;D1
32416;C2;Nao_branca;Fundamental;Um;E1
32417;C3;Nao_branca;Medio;Zero;E1
32418;C1;Branca;Fundamental;Zero;E1
32419;C3;Nao_branca;Medio;Zero;E1
32420;C3;Nao_branca;Medio;Zero;E1
32421;C2;Nao_branca;Fundamental;Zero;E1
32422;C2;Nao_branca;NuncaEstudou;Zero;E1
32423;C1;Branca;Fundamental;Zero;E1
32424;C2;Nao_branca;Fundamental;Zero;E1
32426;C2;Nao_branca;Fundamental;Um;E1
32427;C2;Nao_branca;Fundamental;Zero;E1
32428;C2;Nao_branca;Superior;Zero;E1
32432;C1;Nao declarado;Fundamental;Zero;E1
32433;C2;Nao_branca;Fundamental;Zero;E1
32434;C1;Branca;Medio;Zero;E1
32436;C1;Nao declarado;Fundamental;Zero;E1
32437;C3;Nao_branca;Medio;Zero;E1
32438;C2;Nao_branca;Fundamental;Zero;E1
32439;C1;Branca;Fundamental;Zero;E1
32441;C3;Nao_branca;Medio;Zero;E1
32442;C2;Nao_branca;Fundamental;Zero;E1
32443;C2;Nao_branca;Fundamental;Zero;E1
32444;C1;Nao declarado;Fundamental;Zero;E1
32445;C2;Nao_branca;Fundamental;Zero;E1
32448;C2;Nao_branca;Fundamental;Zero;E1
32450;C3;Nao_branca;Medio;Zero;E1
32451;C2;Nao_branca;NuncaEstudou;Zero;E1
32452;C2;Nao_branca;Fundamental;Zero;E1
32453;C3;Nao_branca;Medio;Um;E1
32455;C2;Nao_branca;Fundamental;Zero;E1
32456;C2;Nao_branca;Fundamental;Zero;E1
32457;C2;Nao_branca;Fundamental;Zero;E1
32459;C3;Nao_branca;Medio;Zero;E1
32460;C2;Nao_branca;Fundamental;Zero;E1
32461;C2;Nao_branca;Fundamental;Zero;E1
32462;C3;Nao_branca;Medio;Zero;E1
32464;C2;Nao_branca;NuncaEstudou;Zero;E1
32465;C3;Nao_branca;Medio;Zero;E1
32466;C2;Nao_branca;Fundamental;Zero;E1
32467;C2;Nao_branca;Fundamental;Zero;E1
32468;C2;Nao_branca;Fundamental;Zero;E1
32470;C2;Nao_branca;Fundamental;Zero;E1
32472;C2;Nao_branca;Superior;Um;E1
32474;C2;Nao_branca;NuncaEstudou;Zero;E1
32476;C2;Nao_branca;Fundamental;Zero;E1
32479;C3;Nao_branca;Medio;Zero;E1
32480;C2;Nao_branca;Superior;Zero;E1
32484;C2;Nao_branca;Fundamental;Zero;E1
32485;C3;Nao_branca;Medio;Zero;E1
32486;C2;Nao_branca;Fundamental;Zero;E1
32488;C3;Nao_branca;Medio;Um;D1
32489;C2;Nao_branca;Fundamental;Zero;E1
32490;C3;Nao_branca;Medio;Zero;E1
32491;C2;Nao_branca;Fundamental;Zero;E1
32492;C2;Nao_branca;NuncaEstudou;Zero;E1
32493;C3;Nao_branca;Medio;Um;E1
32494;C2;Nao_branca;Fundamental;Zero;E1
32495;C2;Nao_branca;Fundamental;Zero;E1
32496;C2;Nao_branca;Fundamental;Zero;E1
32497;C2;Nao_branca;Fundamental;Zero;E1
32498;C3;Nao_branca;Medio;Zero;E1
32500;C2;Nao_branca;Superior;Zero;E1
32503;C2;Nao_branca;Fundamental;Zero;E1
32504;C3;Nao declarado;Medio;Um;E1
32507;C2;Nao_branca;Fundamental;Zero;E1
32510;C2;Nao_branca;Fundamental;Zero;E1
32511;C2;Nao_branca;Fundamental;Zero;E1
32512;C3;Nao_branca;Medio;Zero;E1
32513;C2;Nao_branca;Fundamental;Zero;E1
32515;C2;Nao_branca;Fundamental;Zero;E1
32516;C2;Nao_branca;Fundamental;Zero;E1
32517;C2;Nao_branca;Fundamental;Zero;E1
32518;C2;Nao_branca;Fundamental;Zero;E1
32519;C3;Nao_branca;Medio;Zero;E1
32524;C3;Nao_branca;Medio;Zero;E1
32525;C2;Nao_branca;Superior;Zero;E1
32526;C2;Nao_branca;Fundamental;Zero;E1
32527;C3;Nao_branca;Medio;Zero;E1
32528;C2;Nao_branca;Fundamental;Zero;E1
32529;C2;Nao_branca;Superior;Zero;E1
32530;C3;Nao_branca;Medio;Zero;E1
32532;C1;Branca;Fundamental;Zero;E1
32533;C2;Nao_branca;Fundamental;Zero;E1
32534;C2;Nao_branca;Fundamental;Zero;E1
32535;C2;Nao_branca;Fundamental;Um;E1
32536;C1;Branca;Fundamental;Zero;E1
32538;C2;Nao_branca;NuncaEstudou;Zero;E1
32539;C2;Nao_branca;Fundamental;Zero;E1
32540;C1;Branca;NuncaEstudou;Zero;E1
32541;C3;Nao_branca;Medio;Zero;E1
32542;C2;Nao_branca;Fundamental;Um;E1
32543;C2;Nao_branca;Fundamental;Zero;E1
32545;C3;Nao_branca;Medio;Zero;E1
32549;C2;Nao_branca;Fundamental;Um;E1
32550;C2;Nao_branca;Fundamental;Zero;E1
32551;C1;Branca;Superior;Um;E1
32552;C2;Nao_branca;Superior;Um;C1
32553;C2;Nao_branca;Fundamental;Zero;E1
32554;C3;Nao_branca;Medio;Um;E1
32556;C2;Nao_branca;Fundamental;Zero;E1
32557;C3;Nao_branca;Medio;Zero;E1
32558;C2;Nao_branca;Fundamental;Zero;E1
32559;C2;Nao_branca;Fundamental;Zero;E1
32563;C2;Nao_branca;Fundamental;Zero;E1
32564;C3;Nao_branca;Medio;Zero;E1
32565;C1;Branca;Fundamental;Zero;E1
32566;C1;Branca;Superior;Um;C1
32567;C2;Nao_branca;Fundamental;Um;E1
32571;C2;Nao_branca;Fundamental;Zero;E1
32572;C1;Branca;Fundamental;Zero;E1
32573;C1;Branca;Superior;Zero;E1
32575;C2;Nao_branca;Fundamental;Zero;E1
32576;C3;Nao_branca;Medio;Zero;D1
32577;C2;Nao_branca;Fundamental;Um;E1
32578;C2;Nao_branca;Fundamental;Zero;E1
32580;C2;Nao_branca;Fundamental;Zero;E1
32581;C2;Nao_branca;Fundamental;Zero;E1
32582;C3;Nao declarado;Medio;Um;E1
32583;C2;Nao_branca;Fundamental;Zero;E1
32585;C2;Nao_branca;Superior;Zero;E1
32586;C2;Nao_branca;Fundamental;Zero;E1
32587;C2;Nao_branca;Superior;Um;E1
32588;C2;Nao_branca;Fundamental;Zero;E1
32589;C3;Nao_branca;Medio;Zero;E1
32590;C2;Nao_branca;Superior;Zero;E1
32593;C1;Branca;Superior;Zero;E1
32594;C3;Nao_branca;Medio;Zero;E1
32595;C3;Nao_branca;Medio;Zero;E1
32596;C2;Nao_branca;Fundamental;Zero;E1
32597;C2;Nao_branca;NuncaEstudou;Zero;E1
32599;C2;Nao_branca;Fundamental;Zero;E1
32601;C2;Nao_branca;Fundamental;Zero;E1
32605;C2;Nao_branca;Fundamental;Zero;E1
32606;C2;Nao_branca;Superior;Dois;C1
32607;C3;Nao_branca;Medio;Zero;E1
32609;C2;Nao_branca;Fundamental;Zero;E1
32610;C2;Nao_branca;Fundamental;Zero;E1
32611;C2;Nao_branca;Fundamental;Zero;E1
32612;C2;Nao_branca;Fundamental;Zero;E1
32613;C2;Nao_branca;Fundamental;Zero;E1
32614;C2;Nao_branca;Fundamental;Zero;E1
32615;C1;Branca;Fundamental;Zero;E1
32616;C3;Nao_branca;Medio;Zero;E1
32617;C2;Nao_branca;Fundamental;Zero;E1
32621;C2;Nao_branca;Fundamental;Zero;E1
32624;C3;Nao_branca;Medio;Zero;E1
32628;C2;Nao_branca;NuncaEstudou;Zero;E1
32629;C2;Nao_branca;Fundamental;Zero;E1
32630;C2;Nao_branca;Fundamental;Zero;E1
32631;C2;Nao_branca;Fundamental;Um;E1
32632;C3;Nao_branca;Medio;Tres;C1
32633;C2;Nao_branca;Fundamental;Zero;E1
32634;C3;Nao_branca;Medio;Zero;E1
32636;C2;Nao_branca;Fundamental;Zero;E1
32637;C2;Nao_branca;Fundamental;Zero;E1
32639;C2;Nao_branca;Fundamental;Zero;E1
32640;C3;Nao_branca;Medio;Zero;E1
32641;C1;Nao declarado;Superior;Zero;E1
32642;C2;Nao_branca;Superior;Zero;E1
32643;C3;Nao_branca;Medio;Um;E1
32646;C3;Nao_branca;Medio;Zero;E1
32647;C2;Nao_branca;Superior;Um;D1
32650;C2;Nao_branca;Fundamental;Zero;E1
32651;C3;Nao_branca;Medio;Zero;E1
32652;C2;Nao_branca;Superior;Dois;E1
32654;C2;Nao_branca;Fundamental;Zero;E1
32656;C3;Nao_branca;Medio;Zero;E1
32657;C2;Nao_branca;Fundamental;Zero;E1
32658;C2;Nao_branca;Fundamental;Zero;E1
32659;C3;Nao declarado;Medio;Zero;E1
32661;C2;Nao_branca;Fundamental;Zero;E1
32662;C2;Nao_branca;Fundamental;Zero;E1
32663;C2;Nao_branca;Fundamental;Zero;E1
32665;C1;Branca;Medio;Zero;E1
32666;C3;Nao_branca;Medio;Um;E1
32668;C2;Nao_branca;NuncaEstudou;Zero;E1
32669;C1;Branca;Fundamental;Zero;E1
32670;C2;Nao_branca;Fundamental;Zero;E1
32672;C3;Nao_branca;Medio;Zero;E1
32673;C1;Branca;Medio;Um;E1
32674;C3;Nao_branca;Medio;Zero;D1
32675;C3;Nao_branca;Medio;Zero;E1
32676;C2;Nao_branca;NuncaEstudou;Zero;E1
32677;C2;Nao_branca;Fundamental;Zero;E1
32678;C2;Nao_branca;Superior;Zero;D1
32679;C1;Branca;Medio;Zero;E1
32680;C2;Nao_branca;Fundamental;Zero;E1
32681;C2;Nao_branca;Fundamental;Zero;E1
32682;C2;Nao_branca;Fundamental;Zero;E1
32683;C1;Branca;Medio;Zero;E1
32684;C2;Nao_branca;Superior;Zero;E1
32687;C1;Branca;Fundamental;Zero;E1
32688;C2;Nao_branca;Fundamental;Zero;E1
32689;C1;Branca;Fundamental;Zero;E1
32690;C2;Nao_branca;Superior;Dois;C1
32693;C3;Nao_branca;Medio;Zero;E1
32694;C1;Branca;Medio;Zero;E1
32695;C2;Nao_branca;Fundamental;Zero;E1
32696;C1;Branca;Medio;Zero;E1
32697;C3;Nao_branca;Medio;Zero;E1
32698;C1;Branca;Fundamental;Zero;E1
32699;C3;Nao_branca;Medio;Zero;E1
32700;C2;Nao_branca;Fundamental;Zero;D1
32701;C2;Nao_branca;Fundamental;Zero;E1
32702;C2;Nao_branca;Fundamental;Zero;E1
32703;C2;Nao_branca;Fundamental;Um;E1
32704;C2;Nao_branca;Superior;Zero;E1
32706;C3;Nao_branca;Medio;Zero;E1
32707;C2;Nao_branca;Fundamental;Zero;E1
32708;C2;Nao_branca;Fundamental;Zero;E1
32709;C2;Nao_branca;Fundamental;Zero;E1
32710;C2;Nao_branca;Fundamental;Zero;E1
32711;C2;Nao_branca;Fundamental;Zero;E1
32713;C2;Nao_branca;Fundamental;Zero;E1
32714;C3;Nao_branca;Medio;Zero;E1
32716;C3;Nao_branca;Medio;Zero;E1
32717;C2;Nao_branca;Superior;Zero;E1
32718;C3;Nao_branca;Medio;Zero;E1
32719;C2;Nao_branca;Fundamental;Zero;E1
32720;C1;Branca;Medio;Zero;E1
32721;C2;Nao_branca;Fundamental;Zero;E1
32722;C2;Nao_branca;Fundamental;Zero;E1
32723;C2;Nao_branca;Superior;Zero;E1
32724;C2;Nao_branca;Fundamental;Zero;E1
32725;C2;Nao_branca;Superior;Zero;E1
32726;C2;Nao_branca;Superior;Zero;E1
32727;C2;Nao_branca;Fundamental;Zero;E1
32729;C2;Nao_branca;Superior;Um;E1
32730;C2;Nao_branca;Superior;Zero;E1
32731;C2;Nao_branca;Fundamental;Zero;E1
32734;C3;Nao_branca;Medio;Zero;E1
32737;C3;Nao_branca;Medio;Um;E1
32738;C2;Nao_branca;Fundamental;Zero;E1
32741;C2;Nao_branca;Fundamental;Zero;E1
32742;C2;Nao_branca;Fundamental;Zero;E1
32743;C3;Nao_branca;Medio;Zero;E1
32744;C2;Nao_branca;Fundamental;Zero;E1
32745;C2;Nao_branca;Fundamental;Zero;E1
32746;C2;Nao_branca;Fundamental;Zero;E1
32747;C3;Nao_branca;Medio;Zero;E1
32749;C2;Nao_branca;Fundamental;Um;E1
32750;C3;Nao_branca;Medio;Zero;E1
32751;C2;Nao_branca;Fundamental;Zero;E1
32752;C3;Nao_branca;Medio;Zero;E1
32753;C2;Nao_branca;Fundamental;Zero;E1
32756;C1;Branca;Superior;Zero;E1
32758;C2;Nao_branca;Superior;Um;D1
32759;C2;Nao_branca;Fundamental;Zero;E1
32761;C2;Nao_branca;Fundamental;Zero;E1
32762;C3;Nao_branca;Medio;Zero;E1
32763;C2;Nao_branca;Fundamental;Zero;E1
32764;C2;Nao_branca;Fundamental;Zero;E1
32765;C2;Nao_branca;Fundamental;Zero;E1
32766;C3;Nao_branca;Medio;Zero;E1
32768;C2;Nao_branca;Fundamental;Zero;E1
32769;C1;Branca;Fundamental;Zero;E1
32770;C2;Nao_branca;Superior;Um;D1
32771;C2;Nao_branca;Fundamental;Zero;E1
32772;C2;Nao_branca;Fundamental;Zero;E1
32774;C2;Nao_branca;Fundamental;Zero;E1
32775;C2;Nao_branca;Fundamental;Zero;E1
32777;C2;Nao_branca;Fundamental;Zero;E1
32778;C2;Nao_branca;Fundamental;Zero;E1
32780;C2;Nao_branca;Fundamental;Zero;E1
32782;C2;Nao_branca;Fundamental;Zero;E1
32784;C2;Nao_branca;Fundamental;Zero;E1
32786;C3;Nao_branca;Medio;Zero;E1
32787;C2;Nao_branca;Superior;Um;D1
32789;C2;Nao_branca;Fundamental;Zero;E1
32790;C2;Nao_branca;Fundamental;Zero;E1
32791;C3;Nao_branca;Medio;Zero;E1
32792;C2;Nao_branca;Fundamental;Um;E1
32793;C2;Nao_branca;Fundamental;Zero;E1
32794;C1;Branca;Medio;Zero;E1
32795;C2;Nao_branca;Fundamental;Zero;E1
32796;C2;Nao_branca;Fundamental;Zero;E1
32797;C2;Nao_branca;Fundamental;Um;E1
32798;C2;Nao_branca;Fundamental;Zero;E1
32799;C1;Branca;Medio;Zero;E1
32800;C3;Nao_branca;Medio;Zero;E1
32802;C2;Nao_branca;NuncaEstudou;Zero;E1
32803;C2;Nao_branca;Fundamental;Zero;E1
32805;C2;Nao_branca;Fundamental;Zero;E1
32806;C2;Nao_branca;Superior;Zero;E1
32807;C2;Nao_branca;Fundamental;Zero;E1
32808;C3;Nao_branca;Medio;Um;D1
32812;C2;Nao_branca;Fundamental;Zero;E1
32813;C2;Nao_branca;Superior;Dois;B1
32814;C1;Branca;Fundamental;Zero;E1
32815;C2;Nao_branca;Fundamental;Zero;E1
32819;C3;Nao_branca;Medio;Zero;E1
32820;C2;Nao_branca;Fundamental;Zero;E1
32821;C3;Nao_branca;Medio;Zero;D1
32824;C3;Nao_branca;Medio;Zero;E1
32827;C2;Nao_branca;Fundamental;Zero;E1
32828;C1;Branca;Medio;Zero;E1
32829;C2;Nao_branca;Fundamental;Zero;E1
32830;C3;Nao_branca;Medio;Zero;D1
32831;C3;Nao_branca;Medio;Zero;D1
32832;C3;Nao_branca;Medio;Zero;E1
32833;C3;Nao_branca;Medio;Zero;E1
32835;C3;Nao_branca;Medio;Um;E1
32836;C1;Branca;NuncaEstudou;Zero;E1
32837;C3;Nao_branca;Medio;Zero;E1
32838;C3;Nao_branca;Medio;Zero;E1
32840;C1;Branca;Fundamental;Um;E1
32841;C1;Branca;Medio;Zero;E1
32842;C2;Nao_branca;Fundamental;Zero;E1
32843;C1;Nao declarado;NuncaEstudou;Zero;E1
32844;C3;Nao_branca;Medio;Zero;E1
32845;C1;Branca;Medio;Zero;E1
32846;C2;Nao_branca;Fundamental;Zero;E1
32847;C2;Nao_branca;Superior;Zero;E1
32848;C3;Nao_branca;Medio;Zero;E1
32850;C3;Nao_branca;Medio;Zero;E1
32853;C1;Branca;Fundamental;Zero;E1
32854;C2;Nao_branca;Fundamental;Zero;E1
32858;C2;Nao_branca;Fundamental;Zero;E1
32859;C1;Branca;Medio;Zero;E1
32860;C2;Nao_branca;Fundamental;Zero;E1
32861;C2;Nao_branca;Fundamental;Zero;E1
32863;C2;Nao_branca;Fundamental;Zero;E1
32864;C3;Nao_branca;Medio;Zero;E1
32868;C3;Nao_branca;Medio;Zero;E1
32869;C2;Nao_branca;Fundamental;Zero;E1
32871;C3;Nao_branca;Medio;Zero;E1
32872;C3;Nao_branca;Medio;Um;E1
32873;C2;Nao_branca;Fundamental;Zero;E1
32874;C2;Nao_branca;Fundamental;Zero;E1
32875;C2;Nao_branca;Fundamental;Zero;E1
32876;C2;Nao_branca;Fundamental;Zero;E1
32878;C3;Nao_branca;Medio;Um;E1
32881;C1;Branca;Superior;Zero;E1
32882;C2;Nao_branca;Superior;Zero;E1
32883;C2;Nao_branca;Fundamental;Zero;E1
32884;C2;Nao_branca;Fundamental;Zero;E1
32885;C1;Branca;Fundamental;Zero;E1
32886;C3;Nao_branca;Medio;Zero;E1
32888;C3;Nao_branca;Medio;Zero;E1
32890;C3;Nao_branca;Medio;Zero;E1
32891;C3;Nao_branca;Medio;Zero;E1
32892;C2;Nao_branca;Fundamental;Zero;E1
32893;C2;Nao_branca;Fundamental;Zero;E1
32895;C3;Nao_branca;Medio;Um;E1
32897;C2;Nao_branca;Fundamental;Zero;E1
32899;C2;Nao_branca;Fundamental;Zero;E1
32900;C3;Nao_branca;Medio;Zero;E1
32901;C2;Nao_branca;NuncaEstudou;Zero;E1
32902;C2;Nao_branca;Fundamental;Zero;E1
32903;C2;Nao_branca;Superior;Um;E1
32905;C3;Nao_branca;Medio;Zero;E1
32906;C2;Nao_branca;Superior;Um;D1
32908;C3;Nao_branca;Medio;Zero;E1
32909;C2;Nao_branca;Fundamental;Zero;E1
32910;C2;Nao_branca;Fundamental;Zero;E1
32911;C2;Nao_branca;Superior;Zero;E1
32912;C2;Nao_branca;Superior;Um;E1
32915;C2;Nao_branca;Fundamental;Zero;E1
32916;C2;Nao_branca;Fundamental;Um;E1
32917;C1;Branca;Fundamental;Zero;E1
32918;C2;Nao_branca;Fundamental;Zero;E1
32919;C2;Nao_branca;Superior;Zero;E1
32920;C1;Branca;Superior;Zero;C1
32921;C2;Nao_branca;Fundamental;Zero;E1
32922;C3;Nao_branca;Medio;Zero;E1
32923;C2;Nao_branca;Fundamental;Zero;E1
32924;C1;Branca;Fundamental;Zero;E1
32925;C1;Branca;Fundamental;Zero;E1
32926;C2;Nao_branca;Fundamental;Zero;E1
32927;C2;Nao_branca;Fundamental;Zero;E1
32928;C2;Nao_branca;Fundamental;Um;E1
32930;C3;Nao_branca;Medio;Zero;E1
32932;C3;Nao_branca;Medio;Zero;E1
32933;C1;Branca;Medio;Zero;E1
32935;C2;Nao_branca;Fundamental;Zero;E1
32936;C3;Nao_branca;Medio;Zero;E1
32937;C1;Branca;Fundamental;Zero;E1
32939;C2;Nao_branca;Fundamental;Zero;E1
32941;C2;Nao_branca;NuncaEstudou;Zero;E1
32945;C3;Nao_branca;Medio;Zero;E1
32946;C2;Nao_branca;Fundamental;Zero;E1
32947;C2;Nao_branca;Superior;Zero;E1
32948;C2;Nao_branca;Fundamental;Zero;E1
32949;C2;Nao_branca;Fundamental;Um;E1
32950;C2;Nao_branca;Superior;Um;D1
32951;C2;Nao_branca;Fundamental;Zero;E1
32956;C2;Nao_branca;Fundamental;Zero;E1
32957;C2;Nao_branca;Fundamental;Zero;E1
32958;C1;Branca;Medio;Um;E1
32960;C1;Branca;Fundamental;Zero;E1
32961;C2;Nao_branca;Fundamental;Zero;E1
32962;C1;Branca;Medio;Zero;E1
32963;C1;Branca;Medio;Zero;E1
32964;C2;Nao_branca;Fundamental;Zero;E1
32965;C3;Nao_branca;Medio;Zero;E1
32966;C2;Nao_branca;Fundamental;Zero;E1
32967;C2;Nao_branca;Superior;Zero;E1
32968;C1;Branca;Fundamental;Um;D1
32969;C1;Branca;Fundamental;Zero;E1
32970;C3;Nao_branca;Medio;Zero;E1
32971;C2;Nao_branca;Fundamental;Zero;E1
32972;C3;Nao_branca;Medio;Zero;E1
32973;C2;Nao_branca;Fundamental;Zero;E1
32974;C2;Nao_branca;Superior;Zero;D1
32975;C1;Branca;Fundamental;Zero;E1
32976;C2;Nao_branca;Fundamental;Zero;E1
32977;C2;Nao_branca;Fundamental;Zero;D1
32980;C2;Nao_branca;Superior;Zero;E1
32982;C3;Nao_branca;Medio;Zero;E1
32984;C3;Nao_branca;Medio;Zero;E1
32986;C2;Nao_branca;Fundamental;Zero;E1
32987;C3;Nao_branca;Medio;Dois;D1
32988;C3;Nao_branca;Medio;Zero;E1
32990;C3;Nao_branca;Medio;Zero;E1
32993;C2;Nao_branca;Superior;Zero;E1
32995;C2;Nao_branca;Superior;Zero;E1
32996;C2;Nao_branca;Fundamental;Zero;E1
32997;C3;Nao_branca;Medio;Zero;E1
32998;C1;Branca;Fundamental;Zero;E1
32999;C2;Nao_branca;Fundamental;Zero;E1
33000;C1;Branca;Fundamental;Zero;E1
33001;C1;Branca;Medio;Um;E1
33002;C3;Nao_branca;Medio;Zero;E1
33003;C2;Nao_branca;Fundamental;Zero;E1
33004;C2;Nao_branca;NuncaEstudou;Zero;E1
33006;C1;Branca;Medio;Zero;E1
33007;C1;Branca;Fundamental;Zero;E1
33008;C2;Nao_branca;NuncaEstudou;Zero;E1
33009;C2;Nao_branca;Superior;Zero;C1
33010;C2;Nao_branca;Superior;Zero;E1
33011;C1;Branca;Fundamental;Zero;E1
33012;C1;Nao declarado;Fundamental;Zero;E1
33013;C1;Branca;Fundamental;Zero;E1
33014;C2;Nao_branca;Fundamental;Um;E1
33016;C2;Nao_branca;Fundamental;Zero;E1
33017;C2;Nao_branca;Fundamental;Zero;E1
33018;C2;Nao_branca;Fundamental;Zero;E1
33020;C3;Nao_branca;Medio;Zero;E1
33023;C2;Nao_branca;NuncaEstudou;Zero;E1
33025;C2;Nao_branca;Fundamental;Zero;E1
