ID_MATRICULA;IN_TRANSPORTE_PUBLICO;TP_ETAPA_ENSINO;IN_REGULAR;IN_EJA;CO_ENTIDADE;CO_MUNICIPIO
431978681;0.0;1.0;1.0;0.0;31344982;3138609
431979076;0.0;1.0;1.0;0.0;31344982;3138609
431991473;0.0;1.0;1.0;0.0;31344982;3138609
435711127;0.0;2.0;1.0;0.0;31069086;3138609
435711178;0.0;2.0;1.0;0.0;31069086;3138609
435711294;0.0;2.0;1.0;0.0;31069086;3138609
435745432;1.0;15.0;1.0;0.0;31264407;3138609
435747749;1.0;15.0;1.0;0.0;31264407;3138609
435756894;1.0;15.0;1.0;0.0;31264407;3138609
435769999;1.0;16.0;1.0;0.0;31264407;3138609
435793865;0.0;1.0;1.0;0.0;31345008;3138609
435795992;0.0;15.0;1.0;0.0;31264407;3138609
435806098;0.0;1.0;1.0;0.0;31345008;3138609
435819216;0.0;1.0;1.0;0.0;31345008;3138609
435824520;0.0;1.0;1.0;0.0;31345008;3138609
435833803;0.0;1.0;1.0;0.0;31345008;3138609
435834892;0.0;1.0;1.0;0.0;31345008;3138609
435846611;0.0;1.0;1.0;0.0;31345008;3138609
435847123;0.0;1.0;1.0;0.0;31345008;3138609
435848726;0.0;1.0;1.0;0.0;31345008;3138609
435850869;0.0;1.0;1.0;0.0;31345008;3138609
435851131;0.0;1.0;1.0;0.0;31345008;3138609
435856057;0.0;1.0;1.0;0.0;31345008;3138609
435866155;0.0;1.0;1.0;0.0;31345008;3138609
435894823;0.0;1.0;1.0;0.0;31345008;3138609
435902261;0.0;1.0;1.0;0.0;31345008;3138609
435903626;0.0;2.0;1.0;0.0;31345008;3138609
435914765;0.0;2.0;1.0;0.0;31345008;3138609
435921394;0.0;2.0;1.0;0.0;31345008;3138609
435924829;0.0;2.0;1.0;0.0;31345008;3138609
435930688;0.0;2.0;1.0;0.0;31345008;3138609
435930999;0.0;2.0;1.0;0.0;31345008;3138609
435936073;0.0;2.0;1.0;0.0;31345008;3138609
435938336;0.0;2.0;1.0;0.0;31345008;3138609
435942074;0.0;2.0;1.0;0.0;31345008;3138609
435944528;0.0;2.0;1.0;0.0;31345008;3138609
435946306;0.0;2.0;1.0;0.0;31345008;3138609
435947519;0.0;2.0;1.0;0.0;31345008;3138609
435948880;0.0;2.0;1.0;0.0;31345008;3138609
435949952;0.0;2.0;1.0;0.0;31345008;3138609
435950334;0.0;2.0;1.0;0.0;31345008;3138609
435953016;0.0;2.0;1.0;0.0;31345008;3138609
436011132;0.0;;;;31345016;3138609
436011253;0.0;;;;31345016;3138609
436011535;0.0;;;;31345016;3138609
436011989;0.0;;;;31345016;3138609
436012997;0.0;;;;31345016;3138609
436013828;0.0;;;;31345016;3138609
436015104;0.0;;;;31345016;3138609
436015709;0.0;;;;31345016;3138609
436015884;0.0;;;;31345016;3138609
436016350;0.0;;;;31345016;3138609
436019450;0.0;;;;31345016;3138609
436021411;0.0;;;;31345016;3138609
436021557;0.0;;;;31345016;3138609
436023724;0.0;;;;31345016;3138609
436024007;0.0;;;;31345016;3138609
436024645;0.0;;;;31345016;3138609
436024753;0.0;;;;31345016;3138609
436024966;0.0;;;;31345016;3138609
436025288;0.0;;;;31345016;3138609
436027752;0.0;;;;31345016;3138609
436027868;0.0;;;;31345016;3138609
436028009;0.0;1.0;1.0;0.0;31345016;3138609
436028128;0.0;1.0;1.0;0.0;31345016;3138609
436028196;0.0;1.0;1.0;0.0;31345016;3138609
436033644;0.0;1.0;1.0;0.0;31345016;3138609
436034853;0.0;1.0;1.0;0.0;31345016;3138609
438280716;0.0;1.0;1.0;0.0;31344982;3138609
442274021;1.0;18.0;1.0;0.0;31069043;3138609
442274303;0.0;18.0;1.0;0.0;31069043;3138609
442274571;0.0;18.0;1.0;0.0;31069043;3138609
442292692;0.0;18.0;1.0;0.0;31069043;3138609
442292855;0.0;18.0;1.0;0.0;31069043;3138609
442293144;0.0;18.0;1.0;0.0;31069043;3138609
442297267;0.0;18.0;1.0;0.0;31069043;3138609
442851707;0.0;2.0;1.0;0.0;31264393;3138609
445508014;0.0;2.0;1.0;0.0;31264369;3138609
445510969;0.0;2.0;1.0;0.0;31264369;3138609
445512825;0.0;2.0;1.0;0.0;31264369;3138609
445531303;0.0;2.0;1.0;0.0;31264369;3138609
445547263;0.0;2.0;1.0;0.0;31264369;3138609
445549735;1.0;2.0;1.0;0.0;31264369;3138609
445553236;0.0;2.0;1.0;0.0;31264369;3138609
445555969;1.0;2.0;1.0;0.0;31264369;3138609
445558675;0.0;2.0;1.0;0.0;31264369;3138609
445723206;0.0;1.0;1.0;0.0;31345008;3138609
445761299;0.0;1.0;1.0;0.0;31345016;3138609
445768542;0.0;1.0;1.0;0.0;31345016;3138609
445781482;0.0;1.0;1.0;0.0;31345016;3138609
445791047;0.0;1.0;1.0;0.0;31345016;3138609
445801991;0.0;1.0;1.0;0.0;31345016;3138609
445812599;0.0;1.0;1.0;0.0;31345016;3138609
445829565;0.0;1.0;1.0;0.0;31345016;3138609
445851460;0.0;1.0;1.0;0.0;31345016;3138609
445885655;0.0;1.0;1.0;0.0;31345016;3138609
445897242;0.0;1.0;1.0;0.0;31345016;3138609
445897581;0.0;1.0;1.0;0.0;31345016;3138609
445898022;0.0;1.0;1.0;0.0;31345016;3138609
445900367;0.0;1.0;1.0;0.0;31345016;3138609
445900768;0.0;1.0;1.0;0.0;31345016;3138609
445901198;0.0;1.0;1.0;0.0;31345016;3138609
445901866;0.0;1.0;1.0;0.0;31345016;3138609
446022988;0.0;1.0;1.0;0.0;31345016;3138609
446023130;0.0;1.0;1.0;0.0;31345016;3138609
446023651;0.0;1.0;1.0;0.0;31345016;3138609
446027945;0.0;1.0;1.0;0.0;31345016;3138609
446028426;0.0;1.0;1.0;0.0;31345016;3138609
446035529;0.0;1.0;1.0;0.0;31345016;3138609
446036673;1.0;16.0;1.0;0.0;31069078;3138609
446041900;0.0;1.0;1.0;0.0;31345016;3138609
446042827;0.0;1.0;1.0;0.0;31345016;3138609
446046672;0.0;1.0;1.0;0.0;31345016;3138609
446047674;0.0;1.0;1.0;0.0;31345016;3138609
446063602;1.0;18.0;1.0;0.0;31069078;3138609
446214228;1.0;2.0;1.0;0.0;31264385;3138609
446214324;1.0;2.0;1.0;0.0;31264385;3138609
446214373;1.0;2.0;1.0;0.0;31264385;3138609
446214872;1.0;2.0;1.0;0.0;31264385;3138609
446215368;1.0;2.0;1.0;0.0;31264385;3138609
446216847;1.0;2.0;1.0;0.0;31264385;3138609
446217867;1.0;2.0;1.0;0.0;31264385;3138609
446282579;1.0;2.0;1.0;0.0;31069086;3138609
446297711;0.0;14.0;1.0;0.0;31069086;3138609
446367277;0.0;2.0;1.0;0.0;31069086;3138609
446367617;0.0;2.0;1.0;0.0;31069086;3138609
446389940;0.0;2.0;1.0;0.0;31069086;3138609
446390639;0.0;14.0;1.0;0.0;31069086;3138609
446399348;0.0;14.0;1.0;0.0;31069086;3138609
446399576;0.0;14.0;1.0;0.0;31069086;3138609
446403395;0.0;14.0;1.0;0.0;31069086;3138609
446403575;0.0;14.0;1.0;0.0;31069086;3138609
446406212;0.0;14.0;1.0;0.0;31069086;3138609
447059931;1.0;41.0;1.0;0.0;31069124;3138609
447069751;0.0;41.0;1.0;0.0;31069124;3138609
447069943;0.0;41.0;1.0;0.0;31069124;3138609
447070192;1.0;41.0;1.0;0.0;31069124;3138609
447088787;1.0;41.0;1.0;0.0;31069124;3138609
447236137;0.0;41.0;1.0;0.0;31069124;3138609
447236228;0.0;41.0;1.0;0.0;31069124;3138609
447236311;0.0;41.0;1.0;0.0;31069124;3138609
447236517;1.0;41.0;1.0;0.0;31069124;3138609
447236606;0.0;41.0;1.0;0.0;31069124;3138609
447284143;0.0;41.0;1.0;0.0;31069124;3138609
447301721;0.0;41.0;1.0;0.0;31069124;3138609
447301809;0.0;41.0;1.0;0.0;31069124;3138609
447301905;1.0;41.0;1.0;0.0;31069124;3138609
447301995;0.0;41.0;1.0;0.0;31069124;3138609
447302088;1.0;41.0;1.0;0.0;31069124;3138609
447318496;0.0;70.0;0.0;1.0;31069108;3138609
447318505;0.0;71.0;0.0;1.0;31069108;3138609
447318506;0.0;70.0;0.0;1.0;31069108;3138609
447318507;0.0;70.0;0.0;1.0;31069108;3138609
447318510;0.0;70.0;0.0;1.0;31069108;3138609
447318514;0.0;70.0;0.0;1.0;31069108;3138609
447318515;0.0;70.0;0.0;1.0;31069108;3138609
447318523;0.0;71.0;0.0;1.0;31069108;3138609
447318526;0.0;71.0;0.0;1.0;31069108;3138609
447318527;0.0;70.0;0.0;1.0;31069108;3138609
447318528;0.0;71.0;0.0;1.0;31069108;3138609
447318533;0.0;71.0;0.0;1.0;31069108;3138609
447318534;0.0;71.0;0.0;1.0;31069108;3138609
447318536;0.0;71.0;0.0;1.0;31069108;3138609
447318537;0.0;70.0;0.0;1.0;31069108;3138609
447318538;0.0;71.0;0.0;1.0;31069108;3138609
447318545;0.0;71.0;0.0;1.0;31069108;3138609
447318548;0.0;70.0;0.0;1.0;31069108;3138609
447318555;0.0;70.0;0.0;1.0;31069108;3138609
447318556;0.0;71.0;0.0;1.0;31069108;3138609
447318557;0.0;70.0;0.0;1.0;31069108;3138609
447318558;0.0;71.0;0.0;1.0;31069108;3138609
447318559;0.0;70.0;0.0;1.0;31069108;3138609
447318560;0.0;70.0;0.0;1.0;31069108;3138609
447318562;0.0;70.0;0.0;1.0;31069108;3138609
447318563;0.0;70.0;0.0;1.0;31069108;3138609
447318564;0.0;71.0;0.0;1.0;31069108;3138609
447318565;0.0;71.0;0.0;1.0;31069108;3138609
447318566;0.0;71.0;0.0;1.0;31069108;3138609
447318571;0.0;71.0;0.0;1.0;31069108;3138609
447318572;1.0;71.0;0.0;1.0;31069108;3138609
447318575;0.0;70.0;0.0;1.0;31069108;3138609
447318576;0.0;71.0;0.0;1.0;31069108;3138609
447318578;0.0;70.0;0.0;1.0;31069108;3138609
447318579;0.0;70.0;0.0;1.0;31069108;3138609
447318580;0.0;71.0;0.0;1.0;31069108;3138609
447318581;0.0;70.0;0.0;1.0;31069108;3138609
447318582;0.0;71.0;0.0;1.0;31069108;3138609
447318583;0.0;71.0;0.0;1.0;31069108;3138609
447318584;0.0;71.0;0.0;1.0;31069108;3138609
447318585;0.0;70.0;0.0;1.0;31069108;3138609
447318586;0.0;70.0;0.0;1.0;31069108;3138609
447318588;0.0;70.0;0.0;1.0;31069108;3138609
447318591;0.0;71.0;0.0;1.0;31069108;3138609
447318595;0.0;71.0;0.0;1.0;31069108;3138609
447318596;0.0;70.0;0.0;1.0;31069108;3138609
447318597;0.0;71.0;0.0;1.0;31069108;3138609
447318598;0.0;71.0;0.0;1.0;31069108;3138609
447318599;0.0;71.0;0.0;1.0;31069108;3138609
447318600;0.0;70.0;0.0;1.0;31069108;3138609
447318601;0.0;70.0;0.0;1.0;31069108;3138609
447318602;0.0;71.0;0.0;1.0;31069108;3138609
447318603;0.0;70.0;0.0;1.0;31069108;3138609
447318604;0.0;70.0;0.0;1.0;31069108;3138609
447318605;0.0;70.0;0.0;1.0;31069108;3138609
447318606;1.0;71.0;0.0;1.0;31069108;3138609
447318607;0.0;70.0;0.0;1.0;31069108;3138609
447318608;0.0;70.0;0.0;1.0;31069108;3138609
447318609;0.0;71.0;0.0;1.0;31069108;3138609
447318610;0.0;71.0;0.0;1.0;31069108;3138609
447318611;0.0;70.0;0.0;1.0;31069108;3138609
447318612;1.0;71.0;0.0;1.0;31069108;3138609
447318613;0.0;70.0;0.0;1.0;31069108;3138609
447318614;0.0;71.0;0.0;1.0;31069108;3138609
447318615;0.0;70.0;0.0;1.0;31069108;3138609
447318616;1.0;71.0;0.0;1.0;31069108;3138609
447318617;0.0;70.0;0.0;1.0;31069108;3138609
447318618;0.0;71.0;0.0;1.0;31069108;3138609
447318619;0.0;70.0;0.0;1.0;31069108;3138609
447318620;0.0;71.0;0.0;1.0;31069108;3138609
447318621;0.0;70.0;0.0;1.0;31069108;3138609
447318622;0.0;70.0;0.0;1.0;31069108;3138609
447318623;0.0;71.0;0.0;1.0;31069108;3138609
447318624;0.0;70.0;0.0;1.0;31069108;3138609
447318625;0.0;70.0;0.0;1.0;31069108;3138609
447318626;0.0;71.0;0.0;1.0;31069108;3138609
447318627;0.0;70.0;0.0;1.0;31069108;3138609
447318628;0.0;70.0;0.0;1.0;31069108;3138609
447318629;0.0;71.0;0.0;1.0;31069108;3138609
447318630;0.0;70.0;0.0;1.0;31069108;3138609
447318631;0.0;70.0;0.0;1.0;31069108;3138609
447318632;0.0;71.0;0.0;1.0;31069108;3138609
447318633;0.0;70.0;0.0;1.0;31069108;3138609
447318634;0.0;71.0;0.0;1.0;31069108;3138609
447318635;0.0;71.0;0.0;1.0;31069108;3138609
447318636;0.0;71.0;0.0;1.0;31069108;3138609
447318637;0.0;70.0;0.0;1.0;31069108;3138609
447318638;0.0;70.0;0.0;1.0;31069108;3138609
447318639;0.0;70.0;0.0;1.0;31069108;3138609
447318640;0.0;71.0;0.0;1.0;31069108;3138609
447318641;0.0;70.0;0.0;1.0;31069108;3138609
447320716;0.0;70.0;0.0;1.0;31069108;3138609
447320720;0.0;71.0;0.0;1.0;31069108;3138609
447320722;0.0;71.0;0.0;1.0;31069108;3138609
447320725;0.0;70.0;0.0;1.0;31069108;3138609
447320729;0.0;71.0;0.0;1.0;31069108;3138609
447320731;0.0;70.0;0.0;1.0;31069108;3138609
447320734;0.0;70.0;0.0;1.0;31069108;3138609
447320737;0.0;70.0;0.0;1.0;31069108;3138609
447320740;0.0;70.0;0.0;1.0;31069108;3138609
447320743;0.0;70.0;0.0;1.0;31069108;3138609
447320757;0.0;70.0;0.0;1.0;31069108;3138609
447320758;0.0;70.0;0.0;1.0;31069108;3138609
447320762;0.0;71.0;0.0;1.0;31069108;3138609
447320769;0.0;71.0;0.0;1.0;31069108;3138609
447320773;0.0;70.0;0.0;1.0;31069108;3138609
447320776;0.0;70.0;0.0;1.0;31069108;3138609
447320787;0.0;71.0;0.0;1.0;31069108;3138609
447320791;0.0;70.0;0.0;1.0;31069108;3138609
447320793;0.0;71.0;0.0;1.0;31069108;3138609
447320797;1.0;71.0;0.0;1.0;31069108;3138609
447320799;0.0;70.0;0.0;1.0;31069108;3138609
447320802;0.0;71.0;0.0;1.0;31069108;3138609
447320805;1.0;71.0;0.0;1.0;31069108;3138609
447320808;0.0;70.0;0.0;1.0;31069108;3138609
447320811;0.0;70.0;0.0;1.0;31069108;3138609
447320815;0.0;71.0;0.0;1.0;31069108;3138609
447320819;0.0;71.0;0.0;1.0;31069108;3138609
447320823;0.0;71.0;0.0;1.0;31069108;3138609
447320825;0.0;71.0;0.0;1.0;31069108;3138609
447320832;0.0;71.0;0.0;1.0;31069108;3138609
447320835;0.0;71.0;0.0;1.0;31069108;3138609
447320848;0.0;71.0;0.0;1.0;31069108;3138609
447320850;0.0;71.0;0.0;1.0;31069108;3138609
447320855;0.0;71.0;0.0;1.0;31069108;3138609
447320861;0.0;71.0;0.0;1.0;31069108;3138609
447320871;0.0;70.0;0.0;1.0;31069108;3138609
447320874;0.0;70.0;0.0;1.0;31069108;3138609
447320876;0.0;70.0;0.0;1.0;31069108;3138609
447320878;0.0;71.0;0.0;1.0;31069108;3138609
447320879;0.0;71.0;0.0;1.0;31069108;3138609
447320882;0.0;71.0;0.0;1.0;31069108;3138609
447320884;0.0;71.0;0.0;1.0;31069108;3138609
447320888;0.0;71.0;0.0;1.0;31069108;3138609
447320894;0.0;70.0;0.0;1.0;31069108;3138609
447320897;0.0;70.0;0.0;1.0;31069108;3138609
447320899;0.0;70.0;0.0;1.0;31069108;3138609
447320901;0.0;71.0;0.0;1.0;31069108;3138609
447320903;0.0;70.0;0.0;1.0;31069108;3138609
447320905;0.0;70.0;0.0;1.0;31069108;3138609
447320907;0.0;70.0;0.0;1.0;31069108;3138609
447320920;0.0;70.0;0.0;1.0;31069108;3138609
447320933;0.0;71.0;0.0;1.0;31069108;3138609
447320934;0.0;70.0;0.0;1.0;31069108;3138609
447320936;1.0;71.0;0.0;1.0;31069108;3138609
447320938;0.0;70.0;0.0;1.0;31069108;3138609
447320940;0.0;71.0;0.0;1.0;31069108;3138609
447320947;0.0;70.0;0.0;1.0;31069108;3138609
447320949;1.0;71.0;0.0;1.0;31069108;3138609
447320956;1.0;71.0;0.0;1.0;31069108;3138609
447320977;0.0;70.0;0.0;1.0;31069108;3138609
447320982;0.0;70.0;0.0;1.0;31069108;3138609
447320984;0.0;70.0;0.0;1.0;31069108;3138609
447320990;0.0;71.0;0.0;1.0;31069108;3138609
447320992;0.0;70.0;0.0;1.0;31069108;3138609
447320994;0.0;70.0;0.0;1.0;31069108;3138609
447321101;0.0;71.0;0.0;1.0;31069108;3138609
447321103;0.0;71.0;0.0;1.0;31069108;3138609
447321106;0.0;71.0;0.0;1.0;31069108;3138609
447321108;0.0;70.0;0.0;1.0;31069108;3138609
447321110;0.0;70.0;0.0;1.0;31069108;3138609
447321115;0.0;71.0;0.0;1.0;31069108;3138609
447321117;0.0;70.0;0.0;1.0;31069108;3138609
447321119;0.0;71.0;0.0;1.0;31069108;3138609
447321125;0.0;70.0;0.0;1.0;31069108;3138609
447321127;0.0;70.0;0.0;1.0;31069108;3138609
447321130;0.0;70.0;0.0;1.0;31069108;3138609
447321135;0.0;70.0;0.0;1.0;31069108;3138609
447321142;0.0;70.0;0.0;1.0;31069108;3138609
447321149;0.0;70.0;0.0;1.0;31069108;3138609
447321152;0.0;70.0;0.0;1.0;31069108;3138609
447321154;0.0;71.0;0.0;1.0;31069108;3138609
447321156;0.0;70.0;0.0;1.0;31069108;3138609
447321158;0.0;70.0;0.0;1.0;31069108;3138609
447321161;0.0;70.0;0.0;1.0;31069108;3138609
447321163;0.0;70.0;0.0;1.0;31069108;3138609
447321165;0.0;70.0;0.0;1.0;31069108;3138609
447321167;0.0;70.0;0.0;1.0;31069108;3138609
447321169;0.0;70.0;0.0;1.0;31069108;3138609
447321171;1.0;71.0;0.0;1.0;31069108;3138609
447321173;0.0;70.0;0.0;1.0;31069108;3138609
447321175;0.0;70.0;0.0;1.0;31069108;3138609
447321177;0.0;70.0;0.0;1.0;31069108;3138609
447321179;0.0;70.0;0.0;1.0;31069108;3138609
447321181;0.0;70.0;0.0;1.0;31069108;3138609
447321188;0.0;70.0;0.0;1.0;31069108;3138609
447321198;0.0;71.0;0.0;1.0;31069108;3138609
447321207;0.0;70.0;0.0;1.0;31069108;3138609
447321208;0.0;70.0;0.0;1.0;31069108;3138609
447321210;0.0;70.0;0.0;1.0;31069108;3138609
447321212;0.0;70.0;0.0;1.0;31069108;3138609
447321217;0.0;70.0;0.0;1.0;31069108;3138609
447321219;0.0;71.0;0.0;1.0;31069108;3138609
447321222;0.0;71.0;0.0;1.0;31069108;3138609
447321223;1.0;71.0;0.0;1.0;31069108;3138609
447321225;0.0;71.0;0.0;1.0;31069108;3138609
447321230;0.0;70.0;0.0;1.0;31069108;3138609
447321232;0.0;70.0;0.0;1.0;31069108;3138609
447321234;0.0;70.0;0.0;1.0;31069108;3138609
447321236;0.0;70.0;0.0;1.0;31069108;3138609
447321242;0.0;71.0;0.0;1.0;31069108;3138609
447321243;0.0;71.0;0.0;1.0;31069108;3138609
447321244;0.0;70.0;0.0;1.0;31069108;3138609
447321245;0.0;70.0;0.0;1.0;31069108;3138609
447321246;0.0;71.0;0.0;1.0;31069108;3138609
447321247;0.0;70.0;0.0;1.0;31069108;3138609
447321261;0.0;70.0;0.0;1.0;31069108;3138609
447321264;0.0;70.0;0.0;1.0;31069108;3138609
447321267;0.0;70.0;0.0;1.0;31069108;3138609
447321269;0.0;70.0;0.0;1.0;31069108;3138609
447321271;0.0;70.0;0.0;1.0;31069108;3138609
447321286;0.0;71.0;0.0;1.0;31069108;3138609
447321289;0.0;71.0;0.0;1.0;31069108;3138609
447321305;0.0;71.0;0.0;1.0;31069108;3138609
447321307;0.0;71.0;0.0;1.0;31069108;3138609
447321319;0.0;70.0;0.0;1.0;31069108;3138609
447321325;0.0;70.0;0.0;1.0;31069108;3138609
447321335;0.0;71.0;0.0;1.0;31069108;3138609
447321348;0.0;71.0;0.0;1.0;31069108;3138609
447321350;0.0;70.0;0.0;1.0;31069108;3138609
447321360;0.0;70.0;0.0;1.0;31069108;3138609
447321367;0.0;71.0;0.0;1.0;31069108;3138609
447321370;0.0;70.0;0.0;1.0;31069108;3138609
447321372;0.0;70.0;0.0;1.0;31069108;3138609
447321374;0.0;70.0;0.0;1.0;31069108;3138609
447321381;0.0;70.0;0.0;1.0;31069108;3138609
447321386;0.0;70.0;0.0;1.0;31069108;3138609
447321389;0.0;70.0;0.0;1.0;31069108;3138609
447321391;0.0;70.0;0.0;1.0;31069108;3138609
447321393;0.0;70.0;0.0;1.0;31069108;3138609
447321399;0.0;70.0;0.0;1.0;31069108;3138609
447321403;0.0;70.0;0.0;1.0;31069108;3138609
447321406;0.0;70.0;0.0;1.0;31069108;3138609
447321426;0.0;70.0;0.0;1.0;31069108;3138609
447321428;0.0;71.0;0.0;1.0;31069108;3138609
447321430;0.0;71.0;0.0;1.0;31069108;3138609
447321432;0.0;71.0;0.0;1.0;31069108;3138609
447321445;0.0;71.0;0.0;1.0;31069108;3138609
447321448;0.0;71.0;0.0;1.0;31069108;3138609
447321450;0.0;71.0;0.0;1.0;31069108;3138609
447321452;0.0;71.0;0.0;1.0;31069108;3138609
447321454;0.0;71.0;0.0;1.0;31069108;3138609
447321456;0.0;71.0;0.0;1.0;31069108;3138609
447321465;0.0;70.0;0.0;1.0;31069108;3138609
447321467;0.0;70.0;0.0;1.0;31069108;3138609
447321470;0.0;70.0;0.0;1.0;31069108;3138609
447321479;0.0;70.0;0.0;1.0;31069108;3138609
447321642;0.0;70.0;0.0;1.0;31069108;3138609
447321643;0.0;70.0;0.0;1.0;31069108;3138609
447321644;1.0;71.0;0.0;1.0;31069108;3138609
447321645;0.0;71.0;0.0;1.0;31069108;3138609
447321646;0.0;71.0;0.0;1.0;31069108;3138609
447321647;0.0;71.0;0.0;1.0;31069108;3138609
447321648;0.0;71.0;0.0;1.0;31069108;3138609
447321649;0.0;71.0;0.0;1.0;31069108;3138609
447321650;0.0;70.0;0.0;1.0;31069108;3138609
447321651;0.0;71.0;0.0;1.0;31069108;3138609
447321652;0.0;70.0;0.0;1.0;31069108;3138609
447321653;0.0;70.0;0.0;1.0;31069108;3138609
447321654;0.0;71.0;0.0;1.0;31069108;3138609
447321655;0.0;71.0;0.0;1.0;31069108;3138609
447321656;0.0;70.0;0.0;1.0;31069108;3138609
447321657;0.0;70.0;0.0;1.0;31069108;3138609
447321658;0.0;71.0;0.0;1.0;31069108;3138609
447321659;0.0;71.0;0.0;1.0;31069108;3138609
447321660;0.0;71.0;0.0;1.0;31069108;3138609
447321661;0.0;70.0;0.0;1.0;31069108;3138609
447321662;0.0;70.0;0.0;1.0;31069108;3138609
447321663;0.0;70.0;0.0;1.0;31069108;3138609
447321664;0.0;71.0;0.0;1.0;31069108;3138609
447321665;0.0;71.0;0.0;1.0;31069108;3138609
447321666;1.0;71.0;0.0;1.0;31069108;3138609
447321667;0.0;71.0;0.0;1.0;31069108;3138609
447321668;0.0;70.0;0.0;1.0;31069108;3138609
447321669;0.0;70.0;0.0;1.0;31069108;3138609
447321670;0.0;71.0;0.0;1.0;31069108;3138609
447321671;0.0;71.0;0.0;1.0;31069108;3138609
447321672;0.0;71.0;0.0;1.0;31069108;3138609
447321673;0.0;70.0;0.0;1.0;31069108;3138609
447321674;0.0;70.0;0.0;1.0;31069108;3138609
447321675;0.0;70.0;0.0;1.0;31069108;3138609
447321676;0.0;71.0;0.0;1.0;31069108;3138609
447321677;1.0;71.0;0.0;1.0;31069108;3138609
447321678;0.0;71.0;0.0;1.0;31069108;3138609
447321679;0.0;70.0;0.0;1.0;31069108;3138609
447321680;0.0;71.0;0.0;1.0;31069108;3138609
447321681;0.0;70.0;0.0;1.0;31069108;3138609
447321682;0.0;71.0;0.0;1.0;31069108;3138609
447321683;0.0;70.0;0.0;1.0;31069108;3138609
447321684;0.0;70.0;0.0;1.0;31069108;3138609
447321685;0.0;71.0;0.0;1.0;31069108;3138609
447321686;0.0;70.0;0.0;1.0;31069108;3138609
447321687;0.0;71.0;0.0;1.0;31069108;3138609
447321688;1.0;71.0;0.0;1.0;31069108;3138609
447321689;1.0;71.0;0.0;1.0;31069108;3138609
447321690;0.0;70.0;0.0;1.0;31069108;3138609
447321691;1.0;71.0;0.0;1.0;31069108;3138609
447321692;0.0;71.0;0.0;1.0;31069108;3138609
447321693;0.0;70.0;0.0;1.0;31069108;3138609
447321694;0.0;71.0;0.0;1.0;31069108;3138609
447321695;1.0;71.0;0.0;1.0;31069108;3138609
447321696;0.0;70.0;0.0;1.0;31069108;3138609
447321697;0.0;70.0;0.0;1.0;31069108;3138609
447321698;0.0;71.0;0.0;1.0;31069108;3138609
447321699;0.0;70.0;0.0;1.0;31069108;3138609
447321700;0.0;70.0;0.0;1.0;31069108;3138609
447321701;0.0;70.0;0.0;1.0;31069108;3138609
447321702;0.0;71.0;0.0;1.0;31069108;3138609
447321703;0.0;70.0;0.0;1.0;31069108;3138609
447321704;0.0;70.0;0.0;1.0;31069108;3138609
447321705;0.0;70.0;0.0;1.0;31069108;3138609
447321706;0.0;70.0;0.0;1.0;31069108;3138609
447321707;0.0;70.0;0.0;1.0;31069108;3138609
447321708;0.0;70.0;0.0;1.0;31069108;3138609
447321709;0.0;70.0;0.0;1.0;31069108;3138609
447321710;0.0;71.0;0.0;1.0;31069108;3138609
447321711;0.0;71.0;0.0;1.0;31069108;3138609
447321712;0.0;71.0;0.0;1.0;31069108;3138609
447321713;0.0;71.0;0.0;1.0;31069108;3138609
447321714;0.0;70.0;0.0;1.0;31069108;3138609
447321715;0.0;70.0;0.0;1.0;31069108;3138609
447321716;0.0;70.0;0.0;1.0;31069108;3138609
447321717;1.0;71.0;0.0;1.0;31069108;3138609
447321718;0.0;70.0;0.0;1.0;31069108;3138609
447321719;0.0;70.0;0.0;1.0;31069108;3138609
447321720;0.0;70.0;0.0;1.0;31069108;3138609
447321721;0.0;70.0;0.0;1.0;31069108;3138609
447321722;0.0;70.0;0.0;1.0;31069108;3138609
447321723;0.0;70.0;0.0;1.0;31069108;3138609
447321724;0.0;70.0;0.0;1.0;31069108;3138609
447321725;0.0;70.0;0.0;1.0;31069108;3138609
447321726;0.0;71.0;0.0;1.0;31069108;3138609
447321727;0.0;70.0;0.0;1.0;31069108;3138609
447321728;0.0;71.0;0.0;1.0;31069108;3138609
447321729;0.0;71.0;0.0;1.0;31069108;3138609
447321730;0.0;70.0;0.0;1.0;31069108;3138609
447321731;0.0;71.0;0.0;1.0;31069108;3138609
447321732;0.0;70.0;0.0;1.0;31069108;3138609
447321733;0.0;71.0;0.0;1.0;31069108;3138609
447321734;0.0;70.0;0.0;1.0;31069108;3138609
447321735;0.0;70.0;0.0;1.0;31069108;3138609
447321736;0.0;70.0;0.0;1.0;31069108;3138609
447321737;0.0;70.0;0.0;1.0;31069108;3138609
447321738;0.0;71.0;0.0;1.0;31069108;3138609
447321739;0.0;70.0;0.0;1.0;31069108;3138609
447321740;0.0;70.0;0.0;1.0;31069108;3138609
447321741;1.0;71.0;0.0;1.0;31069108;3138609
447321742;0.0;70.0;0.0;1.0;31069108;3138609
447321743;0.0;71.0;0.0;1.0;31069108;3138609
447321744;0.0;70.0;0.0;1.0;31069108;3138609
447321745;1.0;71.0;0.0;1.0;31069108;3138609
447321746;0.0;70.0;0.0;1.0;31069108;3138609
447321747;0.0;70.0;0.0;1.0;31069108;3138609
447321748;1.0;71.0;0.0;1.0;31069108;3138609
