;Cluster_menor;TP_COR_RACA;Escolaridae_mae;PC;ClasseSocial
89562;C1;Nao_branca;Medio;1;E1
89563;C2;Nao_branca;Medio;2;D1
89564;C2;Nao_branca;Medio;1;D1
89566;C3;Nao_branca;Fundamental;0;E1
89568;C1;Branca;Superior;0;C1
89569;C1;Branca;Medio;2;D1
89570;C1;Nao_branca;Medio;1;E1
89571;C1;Nao_branca;Medio;1;E1
89572;C3;Nao declarado;Fundamental;0;E1
89573;C1;Branca;Medio;1;E1
89574;C1;Branca;Superior;1;C1
89575;C3;Nao_branca;Fundamental;0;E1
89577;C3;Nao_branca;Fundamental;0;E1
89578;C3;Nao_branca;NuncaEstudou;0;E1
89579;C1;Branca;Superior;1;E1
89580;C2;Nao_branca;Superior;2;D1
89581;C2;Nao_branca;Medio;1;D1
89582;C3;Nao_branca;Fundamental;1;E1
89583;C1;Branca;Fundamental;1;D1
89584;C1;Branca;Fundamental;1;E1
89587;C2;Nao_branca;Medio;1;D1
89588;C2;Branca;Superior;0;D1
89589;C3;Branca;Fundamental;0;D1
89590;C3;Nao_branca;Fundamental;0;E1
89591;C3;Nao_branca;Fundamental;0;E1
89592;C1;Nao declarado;Fundamental;1;E1
89593;C1;Branca;Fundamental;1;D1
89594;C3;Branca;Fundamental;0;E1
89596;C3;Nao_branca;Superior;0;E1
89597;C3;Nao_branca;Fundamental;1;E1
89598;C1;Branca;Fundamental;2;D1
89599;C2;Nao_branca;Fundamental;1;C1
89600;C2;Nao_branca;NuncaEstudou;0;D1
89601;C3;Nao_branca;Fundamental;1;E1
89602;C1;Branca;Fundamental;1;E1
89604;C3;Nao_branca;Fundamental;2;B1
89605;C3;Nao_branca;Fundamental;0;E1
89606;C1;Branca;Medio;1;D1
89607;C3;Branca;Fundamental;0;E1
89608;C3;Nao_branca;Fundamental;0;E1
89610;C1;Branca;Fundamental;1;E1
89612;C1;Branca;Medio;1;D1
89614;C3;Nao_branca;Medio;0;E1
89616;C3;Nao_branca;Medio;0;C1
89618;C3;Nao declarado;Fundamental;0;E1
89619;C1;Branca;Superior;0;E1
89620;C3;Nao_branca;Fundamental;0;E1
89621;C3;Nao_branca;Fundamental;0;E1
89622;C3;Nao_branca;Fundamental;0;E1
89623;C1;Branca;Fundamental;3;C1
89624;C1;Branca;Fundamental;1;D1
89625;C1;Branca;Superior;0;E1
89626;C3;Nao_branca;NuncaEstudou;0;E1
89627;C3;Nao_branca;Medio;0;E1
89629;C1;Branca;Medio;2;E1
89630;C3;Nao_branca;Fundamental;0;E1
89631;C1;Branca;Fundamental;1;E1
89632;C2;Nao_branca;Medio;1;D1
89633;C2;Nao_branca;Fundamental;1;D1
89634;C3;Nao_branca;Fundamental;0;E1
89635;C3;Nao_branca;Fundamental;0;E1
89636;C1;Branca;Fundamental;1;E1
89637;C2;Nao_branca;Fundamental;1;C1
89639;C3;Nao_branca;Fundamental;0;E1
89640;C3;Nao_branca;Fundamental;0;E1
89641;C1;Nao_branca;Medio;2;E1
89643;C3;Branca;Fundamental;0;D1
89645;C2;Nao_branca;Superior;1;E1
89646;C2;Branca;Superior;1;D1
89648;C1;Branca;Fundamental;1;E1
89649;C1;Branca;Medio;0;D1
89650;C3;Nao_branca;Fundamental;1;E1
89651;C3;Nao_branca;Fundamental;0;E1
89652;C3;Branca;Fundamental;0;E1
89653;C3;Nao_branca;Fundamental;0;E1
89654;C3;Nao_branca;Medio;0;E1
89655;C2;Branca;Superior;1;D1
89656;C2;Nao_branca;Fundamental;1;D1
89658;C1;Branca;Medio;1;C1
89659;C3;Nao_branca;Fundamental;0;E1
89660;C1;Nao_branca;Medio;1;E1
89661;C1;Branca;Medio;0;E1
89662;C1;Branca;Fundamental;2;D1
89663;C3;Nao_branca;Superior;0;E1
89664;C3;Nao_branca;Fundamental;1;E1
89665;C1;Nao_branca;Medio;1;E1
89667;C3;Nao_branca;Fundamental;0;E1
89668;C3;Nao_branca;Medio;0;E1
89669;C3;Nao_branca;Medio;0;E1
89670;C2;Nao_branca;Medio;1;D1
89673;C2;Nao_branca;Superior;1;C1
89674;C3;Nao_branca;Medio;0;E1
89675;C1;Branca;Medio;2;E1
89676;C2;Nao_branca;Superior;1;E1
89678;C3;Nao_branca;Medio;0;E1
89679;C3;Nao_branca;Fundamental;0;E1
89680;C3;Nao_branca;Fundamental;0;E1
89681;C1;Branca;Fundamental;1;E1
89683;C2;Nao_branca;Fundamental;1;D1
89685;C3;Branca;Fundamental;0;E1
89686;C1;Branca;Medio;0;E1
89687;C3;Branca;Fundamental;0;E1
89688;C2;Nao_branca;Medio;1;D1
89689;C3;Nao_branca;Fundamental;0;E1
89692;C3;Nao_branca;Medio;0;E1
89693;C2;Nao_branca;Superior;1;E1
89694;C3;Nao_branca;Fundamental;1;E1
89697;C3;Nao_branca;Fundamental;0;D1
89698;C3;Nao_branca;Medio;0;E1
89699;C3;Nao_branca;Medio;0;E1
89700;C1;Nao declarado;Medio;0;E1
89701;C2;Nao_branca;Superior;1;C1
89702;C1;Nao_branca;Medio;1;E1
89704;C2;Nao_branca;Medio;1;D1
89705;C2;Nao_branca;Superior;2;D1
89706;C2;Nao_branca;Superior;4;B1
89707;C3;Nao_branca;Fundamental;0;E1
89708;C1;Nao_branca;Medio;1;E1
89709;C3;Nao_branca;Fundamental;0;E1
89710;C1;Nao declarado;Fundamental;1;E1
89711;C3;Nao_branca;NuncaEstudou;0;E1
89712;C2;Nao_branca;Medio;1;D1
89715;C2;Nao_branca;Medio;1;D1
89716;C3;Nao_branca;Fundamental;0;E1
89717;C1;Nao_branca;Medio;1;E1
89718;C3;Branca;Fundamental;0;E1
89720;C3;Nao_branca;NuncaEstudou;0;E1
89721;C3;Nao_branca;Medio;0;C1
89722;C3;Nao_branca;Fundamental;1;E1
89723;C1;Nao_branca;Medio;1;E1
89724;C1;Branca;Fundamental;1;D1
89725;C1;Branca;Medio;0;E1
89726;C1;Nao_branca;Medio;1;E1
89727;C3;Nao_branca;Fundamental;0;E1
89728;C3;Nao_branca;Medio;0;E1
89729;C2;Nao_branca;Fundamental;1;D1
89730;C3;Nao_branca;Fundamental;0;E1
89732;C3;Nao_branca;Fundamental;1;E1
89733;C2;Nao_branca;Superior;1;B1
89734;C1;Branca;Medio;0;E1
89735;C3;Nao_branca;Fundamental;0;E1
89736;C3;Nao_branca;Medio;0;E1
89738;C3;Nao_branca;Fundamental;0;E1
89740;C1;Branca;Fundamental;1;E1
89741;C3;Nao_branca;Fundamental;0;E1
89742;C1;Branca;Superior;1;E1
89743;C3;Nao declarado;Fundamental;0;E1
89744;C2;Nao_branca;Medio;0;D1
89745;C3;Nao_branca;Fundamental;1;E1
89746;C3;Nao_branca;Fundamental;0;E1
89748;C1;Branca;Medio;0;E1
89749;C1;Nao_branca;Medio;1;E1
89750;C1;Branca;Medio;2;D1
89752;C3;Branca;Fundamental;0;E1
89753;C2;Nao_branca;Superior;3;C1
89754;C3;Nao_branca;Medio;0;E1
89755;C3;Nao_branca;Fundamental;0;E1
89756;C1;Nao_branca;Medio;2;E1
89757;C2;Nao_branca;Medio;1;D1
89758;C1;Nao_branca;Medio;1;E1
89759;C2;Nao_branca;Medio;1;D1
89761;C3;Nao_branca;Fundamental;0;E1
89762;C2;Nao_branca;Superior;2;C1
89763;C2;Nao declarado;Superior;1;D1
89765;C1;Branca;Medio;1;D1
89766;C2;Nao_branca;Medio;1;D1
89767;C3;Nao_branca;Fundamental;1;E1
89768;C3;Nao_branca;Medio;0;E1
89770;C3;Nao_branca;Fundamental;0;E1
89771;C2;Nao_branca;Superior;1;E1
89772;C2;Branca;Superior;1;D1
89773;C1;Nao_branca;Medio;1;E1
89775;C2;Nao_branca;Superior;1;D1
89777;C1;Branca;Fundamental;1;E1
89778;C3;Nao_branca;Fundamental;0;E1
89780;C1;Branca;Medio;0;D1
89781;C3;Nao_branca;Medio;0;E1
89782;C1;Nao_branca;Medio;1;E1
89783;C3;Nao_branca;Fundamental;1;E1
89784;C2;Nao_branca;Fundamental;1;C1
89786;C3;Nao_branca;Fundamental;1;E1
89787;C1;Branca;Superior;1;E1
89788;C3;Nao_branca;Medio;0;E1
89789;C3;Nao_branca;Fundamental;0;E1
89790;C2;Nao_branca;Medio;0;D1
89791;C2;Nao_branca;Superior;1;D1
89792;C1;Nao_branca;Medio;1;E1
89794;C2;Nao_branca;Superior;2;D1
89795;C1;Branca;Superior;1;E1
89796;C3;Nao_branca;Medio;0;E1
89797;C2;Nao_branca;Fundamental;1;D1
89798;C2;Nao_branca;Superior;4;C1
89799;C1;Branca;Superior;1;B1
89800;C3;Nao_branca;Fundamental;1;E1
89801;C2;Nao_branca;Fundamental;1;D1
89802;C2;Nao_branca;Superior;1;B1
89803;C1;Nao_branca;Medio;1;E1
89804;C3;Nao_branca;Fundamental;0;C1
89805;C2;Nao_branca;Medio;1;D1
89806;C3;Branca;Fundamental;0;D1
89807;C3;Nao_branca;Fundamental;0;E1
89808;C1;Branca;Medio;1;E1
89809;C2;Nao_branca;Medio;1;D1
89810;C3;Nao_branca;Medio;0;E1
89811;C2;Nao_branca;Fundamental;1;C1
89812;C2;Nao_branca;Superior;1;E1
89815;C2;Branca;Superior;1;D1
89816;C1;Branca;Medio;2;D1
89817;C1;Branca;Fundamental;1;D1
89818;C3;Nao_branca;Fundamental;0;E1
89820;C1;Branca;Medio;1;C1
89822;C2;Nao_branca;Fundamental;1;D1
89823;C1;Branca;Medio;1;D1
89824;C1;Branca;Medio;0;D1
89826;C3;Branca;Fundamental;0;E1
89827;C1;Nao_branca;Medio;1;E1
89828;C1;Branca;NuncaEstudou;0;E1
89829;C3;Nao_branca;Fundamental;1;E1
89830;C3;Nao_branca;Fundamental;0;E1
89833;C2;Nao_branca;Superior;1;C1
89834;C1;Branca;Medio;1;D1
89835;C3;Nao_branca;Fundamental;0;E1
89836;C1;Branca;Medio;0;E1
89837;C3;Nao_branca;Fundamental;0;E1
89838;C3;Nao_branca;Fundamental;1;E1
89839;C3;Nao_branca;Medio;0;E1
89840;C3;Nao_branca;Fundamental;0;E1
89841;C1;Branca;Medio;1;D1
89842;C1;Branca;Medio;0;E1
89843;C1;Branca;Superior;1;E1
89844;C2;Nao_branca;NuncaEstudou;1;D1
89845;C3;Nao_branca;Superior;0;E1
89846;C3;Nao_branca;Medio;0;E1
89847;C2;Branca;Superior;1;D1
89848;C3;Nao_branca;Fundamental;1;E1
89849;C3;Nao_branca;Fundamental;0;D1
89851;C1;Branca;Medio;0;E1
89852;C3;Nao_branca;Fundamental;0;E1
89853;C2;Nao_branca;Fundamental;1;D1
89854;C3;Nao_branca;Fundamental;1;E1
89855;C3;Nao_branca;Medio;0;E1
89857;C3;Nao_branca;Medio;0;E1
89858;C2;Nao_branca;Fundamental;1;D1
89859;C1;Nao_branca;Medio;1;E1
89860;C3;Nao_branca;Fundamental;0;C1
89862;C1;Branca;Superior;1;E1
89863;C2;Nao_branca;Superior;1;D1
89864;C1;Nao_branca;Medio;1;E1
89865;C3;Nao_branca;Fundamental;2;C1
89866;C1;Branca;Medio;3;D1
89867;C1;Branca;Medio;1;C1
89868;C1;Nao_branca;Medio;1;E1
89869;C3;Nao_branca;Fundamental;1;E1
89870;C3;Nao_branca;Medio;0;E1
89871;C1;Branca;Fundamental;1;D1
89873;C3;Nao_branca;Fundamental;0;E1
89874;C3;Nao_branca;Superior;0;E1
89877;C3;Nao_branca;Superior;0;E1
89878;C1;Branca;Medio;1;E1
89880;C2;Nao_branca;Fundamental;1;D1
89882;C1;Branca;Medio;1;D1
89883;C1;Nao_branca;Medio;1;E1
89884;C1;Nao_branca;Medio;1;E1
89885;C3;Nao_branca;Fundamental;1;E1
89886;C1;Branca;Medio;0;D1
89887;C3;Nao_branca;Fundamental;0;E1
89888;C3;Branca;Fundamental;0;E1
89889;C2;Nao_branca;Fundamental;1;D1
89890;C2;Branca;Superior;0;D1
89891;C3;Branca;Fundamental;0;E1
89892;C3;Nao_branca;Fundamental;1;E1
89893;C1;Nao_branca;Medio;1;E1
89895;C3;Nao_branca;Fundamental;1;E1
89896;C2;Nao declarado;Superior;0;D1
89898;C1;Branca;Medio;1;D1
89899;C2;Nao_branca;Fundamental;1;D1
89900;C3;Nao_branca;Fundamental;0;E1
89901;C3;Nao_branca;NuncaEstudou;0;E1
89902;C1;Nao_branca;Medio;1;E1
89903;C3;Nao_branca;Fundamental;0;E1
89905;C3;Nao_branca;Fundamental;0;E1
89906;C2;Nao_branca;Medio;1;D1
89908;C3;Nao_branca;Fundamental;0;B1
89910;C3;Nao_branca;Fundamental;1;E1
89912;C1;Branca;Medio;1;E1
89913;C2;Nao_branca;Fundamental;1;C1
89914;C1;Nao_branca;Medio;1;E1
89915;C2;Nao_branca;Fundamental;1;C1
89916;C3;Nao_branca;Fundamental;1;E1
89917;C1;Branca;Fundamental;1;E1
89919;C2;Nao_branca;Medio;0;D1
89920;C3;Nao_branca;Fundamental;1;E1
89921;C3;Nao_branca;Medio;0;E1
89923;C3;Nao_branca;Medio;0;E1
89924;C2;Nao_branca;Superior;1;D1
89925;C2;Branca;Superior;1;D1
89926;C2;Nao_branca;Superior;2;D1
89927;C3;Nao_branca;Fundamental;0;E1
89928;C3;Nao_branca;Fundamental;0;E1
89930;C3;Nao_branca;Fundamental;1;E1
89931;C1;Branca;Medio;1;E1
89932;C3;Nao_branca;Fundamental;1;E1
89933;C3;Nao_branca;Fundamental;1;E1
89934;C3;Nao_branca;Fundamental;0;E1
89935;C3;Branca;Fundamental;0;E1
89936;C3;Nao_branca;Fundamental;1;E1
89937;C2;Nao_branca;Superior;1;D1
89938;C1;Branca;Medio;2;E1
89939;C3;Nao_branca;Medio;0;E1
89940;C3;Nao_branca;Fundamental;0;E1
89941;C1;Branca;Medio;1;E1
89942;C1;Branca;Superior;1;C1
89943;C1;Branca;Fundamental;1;E1
89944;C3;Nao_branca;Fundamental;0;E1
89945;C1;Branca;Superior;1;E1
89946;C1;Branca;Fundamental;1;E1
89949;C3;Nao_branca;Fundamental;0;E1
89950;C1;Branca;Superior;1;C1
89951;C2;Nao_branca;Medio;1;D1
89952;C1;Branca;Medio;2;D1
89953;C3;Nao_branca;Fundamental;1;E1
89954;C3;Nao_branca;Fundamental;2;E1
89955;C3;Branca;Fundamental;0;E1
89956;C1;Branca;Fundamental;1;E1
89957;C3;Branca;Fundamental;0;E1
89958;C2;Nao_branca;Fundamental;1;D1
89961;C1;Branca;Medio;1;E1
89962;C3;Nao_branca;Fundamental;0;E1
89964;C3;Branca;Fundamental;0;E1
89965;C2;Nao_branca;Medio;1;D1
89966;C1;Branca;Fundamental;1;E1
89967;C2;Nao_branca;Medio;1;D1
89968;C3;Nao_branca;Fundamental;0;E1
89969;C1;Branca;Medio;1;D1
89970;C1;Branca;Medio;1;D1
89971;C3;Nao_branca;Fundamental;0;E1
89972;C1;Branca;Fundamental;1;D1
89973;C2;Branca;Superior;3;D1
89974;C3;Nao_branca;Fundamental;1;E1
89975;C2;Branca;Superior;0;D1
89976;C2;Nao_branca;Superior;1;D1
89977;C1;Branca;Fundamental;1;E1
89978;C3;Nao_branca;Medio;0;E1
89979;C2;Nao_branca;Medio;1;D1
89980;C2;Nao_branca;Superior;1;E1
89982;C3;Nao_branca;Fundamental;1;E1
89983;C3;Branca;Fundamental;0;E1
89984;C3;Nao_branca;Fundamental;0;E1
89985;C3;Nao_branca;Fundamental;0;E1
89986;C2;Nao_branca;Superior;0;D1
89987;C1;Nao_branca;Medio;1;E1
89990;C2;Nao_branca;Superior;1;E1
89991;C1;Nao declarado;Medio;1;E1
89993;C1;Branca;Superior;1;E1
89994;C1;Branca;Medio;1;D1
89995;C1;Branca;Superior;2;C1
89996;C1;Branca;Fundamental;1;E1
89997;C2;Nao_branca;Medio;1;D1
89998;C3;Nao_branca;Superior;0;E1
89999;C3;Nao_branca;Fundamental;0;E1
90001;C2;Nao_branca;Superior;1;E1
90002;C1;Nao_branca;Medio;1;E1
90003;C3;Nao_branca;Fundamental;0;E1
90004;C3;Nao_branca;Medio;0;E1
90005;C3;Nao_branca;Fundamental;0;E1
90007;C3;Nao_branca;Fundamental;0;E1
90008;C1;Nao_branca;Medio;1;E1
90009;C1;Branca;Fundamental;1;E1
90010;C3;Nao_branca;Fundamental;1;E1
90011;C3;Nao_branca;Fundamental;0;E1
90012;C3;Nao_branca;Fundamental;1;E1
90013;C2;Nao_branca;Fundamental;1;D1
90014;C3;Nao_branca;Superior;0;E1
90015;C1;Nao_branca;Medio;1;C1
90016;C3;Nao_branca;Fundamental;0;E1
90017;C3;Nao_branca;Fundamental;0;E1
90018;C2;Nao_branca;Superior;1;E1
90021;C2;Branca;Superior;0;D1
90022;C1;Branca;Medio;1;D1
90023;C2;Nao_branca;Fundamental;1;D1
90024;C1;Nao_branca;Medio;1;C1
90025;C1;Nao_branca;Medio;1;E1
90026;C2;Branca;Superior;2;D1
90027;C1;Branca;Fundamental;1;E1
90028;C1;Branca;Fundamental;1;E1
90029;C1;Branca;Medio;0;E1
90030;C3;Nao_branca;Fundamental;0;E1
90032;C2;Branca;Superior;3;D1
90034;C2;Nao_branca;Superior;1;E1
90035;C2;Nao_branca;Medio;0;D1
90036;C3;Nao_branca;Fundamental;0;E1
90038;C3;Branca;Fundamental;0;E1
90039;C2;Nao_branca;Medio;1;D1
90040;C3;Nao_branca;Fundamental;0;E1
90041;C1;Branca;Fundamental;2;D1
90042;C3;Nao_branca;Medio;0;E1
90043;C1;Branca;Medio;1;E1
90044;C3;Nao_branca;Fundamental;0;E1
90045;C3;Branca;Fundamental;0;E1
90047;C3;Nao_branca;Fundamental;0;E1
90048;C1;Branca;Superior;1;E1
90050;C1;Branca;Medio;1;D1
90051;C3;Nao declarado;Fundamental;0;E1
90052;C1;Branca;Fundamental;1;D1
90053;C3;Nao_branca;Fundamental;0;E1
90055;C1;Branca;Medio;1;B1
90057;C2;Nao_branca;Medio;1;D1
90058;C3;Nao_branca;Medio;0;E1
90059;C3;Nao_branca;Fundamental;1;E1
90060;C3;Nao_branca;Fundamental;0;E1
90061;C1;Branca;Fundamental;3;D1
90062;C3;Nao_branca;Fundamental;1;E1
90063;C3;Nao_branca;Fundamental;0;D1
90064;C1;Branca;Superior;1;E1
90065;C3;Nao_branca;Fundamental;1;E1
90066;C3;Nao_branca;Fundamental;0;E1
90067;C1;Branca;Fundamental;1;E1
90068;C2;Nao_branca;Medio;1;D1
90069;C3;Nao_branca;Fundamental;1;E1
90070;C2;Nao_branca;Fundamental;1;D1
90071;C2;Nao_branca;Superior;1;C1
90073;C3;Nao_branca;Fundamental;0;E1
90074;C3;Nao_branca;Medio;0;E1
90075;C1;Branca;Medio;1;E1
90076;C3;Nao_branca;Fundamental;1;E1
90077;C3;Nao_branca;Fundamental;0;E1
90079;C1;Branca;Medio;0;D1
90080;C3;Nao_branca;Medio;0;E1
90081;C3;Nao_branca;Fundamental;1;E1
90083;C2;Nao_branca;Medio;1;D1
90084;C3;Nao_branca;Fundamental;0;E1
90085;C1;Branca;Superior;1;E1
90086;C1;Branca;Medio;0;E1
90087;C3;Branca;Fundamental;0;E1
90088;C1;Branca;Fundamental;1;E1
90089;C1;Nao declarado;Medio;1;C1
90090;C1;Nao_branca;Medio;1;E1
90091;C1;Branca;Medio;1;E1
90092;C3;Nao_branca;Fundamental;1;E1
90093;C3;Nao_branca;Fundamental;0;E1
90094;C2;Nao_branca;Superior;1;E1
90095;C1;Branca;Medio;0;E1
90097;C2;Nao_branca;Superior;1;D1
90098;C1;Branca;Medio;1;E1
90099;C1;Branca;Superior;1;B1
90100;C2;Nao_branca;Medio;0;D1
90101;C1;Branca;Medio;2;E1
90102;C3;Nao_branca;Fundamental;0;C1
90103;C3;Nao_branca;Fundamental;1;E1
90104;C3;Nao_branca;Fundamental;1;E1
90105;C2;Nao_branca;Fundamental;1;D1
90106;C2;Branca;Superior;2;D1
90107;C3;Nao_branca;Fundamental;1;E1
90108;C3;Nao_branca;Fundamental;0;E1
90109;C3;Nao_branca;Fundamental;1;E1
90112;C1;Branca;Fundamental;1;E1
90113;C2;Branca;Superior;1;D1
90114;C3;Nao_branca;Fundamental;1;E1
90115;C2;Nao_branca;Superior;1;E1
90116;C2;Nao_branca;Medio;1;D1
90117;C1;Branca;Superior;1;E1
90119;C3;Nao_branca;Superior;0;E1
90120;C2;Nao_branca;Medio;0;D1
90121;C1;Branca;Medio;1;E1
90122;C2;Nao_branca;Medio;1;D1
90124;C1;Nao_branca;Medio;1;E1
90125;C3;Nao_branca;Fundamental;1;E1
90126;C2;Nao_branca;Superior;1;E1
90127;C1;Nao_branca;Medio;1;E1
90128;C1;Branca;Fundamental;1;E1
90129;C1;Nao_branca;Medio;1;E1
90130;C3;Nao_branca;Medio;0;E1
90131;C3;Nao_branca;Fundamental;0;E1
90132;C2;Nao_branca;Medio;1;D1
90134;C2;Nao_branca;Fundamental;1;D1
90135;C3;Nao_branca;Superior;0;E1
90136;C3;Nao_branca;Fundamental;1;E1
90137;C1;Branca;Medio;1;E1
90138;C1;Branca;Medio;2;C1
90139;C1;Branca;Fundamental;1;C1
90140;C1;Branca;Fundamental;1;D1
90141;C2;Branca;Superior;0;D1
90142;C1;Branca;Medio;0;E1
90145;C1;Branca;Medio;0;D1
90146;C2;Nao_branca;Superior;0;D1
90147;C1;Branca;Medio;0;D1
90148;C3;Nao_branca;Fundamental;0;E1
90149;C2;Nao_branca;Fundamental;1;D1
90150;C3;Nao_branca;Medio;0;E1
90151;C3;Nao_branca;Fundamental;0;E1
90152;C3;Nao_branca;Fundamental;0;E1
90153;C3;Nao_branca;Superior;0;E1
90154;C2;Nao_branca;Fundamental;1;C1
90155;C3;Nao_branca;Fundamental;0;E1
90156;C3;Nao_branca;Fundamental;0;E1
90157;C3;Nao_branca;Fundamental;0;E1
90158;C3;Nao_branca;Fundamental;0;E1
90159;C1;Branca;Medio;0;D1
90160;C3;Nao_branca;Fundamental;0;E1
90161;C3;Nao_branca;NuncaEstudou;0;E1
90162;C1;Branca;Fundamental;1;E1
90163;C2;Branca;Superior;1;D1
90164;C1;Branca;Fundamental;1;E1
90165;C1;Nao_branca;Medio;1;E1
90166;C3;Nao_branca;Fundamental;0;E1
90167;C3;Nao_branca;Fundamental;0;E1
90168;C3;Nao_branca;Medio;0;E1
90169;C1;Branca;Superior;1;E1
90170;C2;Nao_branca;Medio;2;D1
90171;C3;Nao_branca;Fundamental;0;E1
90172;C3;Branca;Fundamental;0;D1
90173;C3;Nao_branca;Fundamental;1;E1
90174;C2;Nao_branca;Superior;0;D1
90175;C2;Nao_branca;Medio;1;D1
90176;C2;Nao_branca;Superior;1;C1
90178;C1;Branca;Medio;1;D1
90179;C1;Branca;Fundamental;1;E1
90180;C1;Nao declarado;Medio;1;D1
90181;C1;Branca;Medio;1;E1
90184;C3;Nao_branca;Fundamental;1;E1
90185;C3;Nao_branca;Medio;0;E1
90186;C3;Nao_branca;Fundamental;0;E1
90188;C3;Nao_branca;Medio;0;E1
90189;C2;Nao_branca;Fundamental;1;D1
90190;C3;Nao_branca;Medio;0;E1
90191;C1;Nao_branca;Medio;1;E1
90192;C3;Nao_branca;Fundamental;0;E1
90193;C3;Nao_branca;Fundamental;0;E1
90194;C3;Branca;Fundamental;0;E1
90195;C1;Branca;Medio;0;E1
90196;C2;Nao_branca;Medio;0;D1
90197;C3;Branca;Fundamental;0;E1
90198;C2;Branca;Superior;2;D1
90199;C3;Nao_branca;Fundamental;0;D1
90201;C2;Nao_branca;Superior;1;D1
90202;C1;Branca;Medio;0;E1
90203;C2;Nao_branca;Medio;1;D1
90204;C1;Nao declarado;Medio;0;D1
90205;C3;Nao_branca;Fundamental;0;E1
90207;C3;Nao_branca;Medio;0;E1
90209;C3;Nao_branca;Fundamental;0;D1
90210;C1;Branca;Fundamental;1;D1
90211;C1;Branca;Medio;1;E1
90212;C2;Nao_branca;Superior;1;E1
90213;C1;Branca;Fundamental;2;D1
90214;C2;Nao_branca;Medio;1;D1
90216;C3;Nao_branca;Fundamental;0;E1
90217;C2;Nao_branca;Superior;1;C1
90218;C3;Nao_branca;Fundamental;0;E1
90220;C1;Nao declarado;Medio;1;D1
90222;C3;Nao_branca;Medio;0;E1
90223;C3;Nao_branca;Fundamental;1;E1
90224;C2;Nao_branca;Superior;1;E1
90225;C2;Nao_branca;Medio;1;D1
90227;C2;Branca;Superior;0;D1
90228;C3;Nao_branca;Fundamental;0;E1
90230;C1;Nao_branca;Medio;1;E1
90231;C3;Nao_branca;Fundamental;0;E1
90233;C3;Nao_branca;Fundamental;0;E1
90234;C3;Nao_branca;Fundamental;0;E1
90236;C3;Nao_branca;Fundamental;2;E1
90237;C3;Nao_branca;Fundamental;1;E1
90238;C2;Nao_branca;Medio;1;D1
90239;C2;Nao_branca;Superior;1;E1
90240;C3;Nao_branca;Fundamental;0;E1
90242;C2;Nao_branca;Superior;2;E1
90243;C3;Nao_branca;Fundamental;1;E1
90245;C1;Nao_branca;Medio;1;C1
90246;C1;Branca;Medio;0;E1
90248;C1;Branca;Superior;1;C1
90249;C3;Nao_branca;Medio;0;E1
90250;C1;Branca;Fundamental;1;E1
90251;C3;Nao_branca;Fundamental;0;E1
90252;C3;Branca;Fundamental;0;E1
90255;C3;Nao_branca;Medio;0;E1
90256;C3;Nao_branca;Fundamental;0;E1
90257;C1;Nao_branca;Medio;1;E1
90258;C3;Nao_branca;Fundamental;0;E1
90259;C1;Branca;Medio;1;D1
90260;C2;Nao_branca;Fundamental;1;D1
90262;C1;Branca;Superior;2;C1
90263;C3;Branca;Fundamental;0;E1
90264;C3;Branca;Fundamental;0;C1
90265;C3;Nao_branca;Medio;0;E1
90266;C3;Nao_branca;Medio;0;E1
90267;C1;Branca;Fundamental;1;E1
90268;C3;Nao_branca;Fundamental;0;E1
90269;C3;Nao_branca;Medio;0;E1
90270;C1;Nao_branca;Medio;1;E1
90271;C1;Branca;Fundamental;1;D1
90272;C1;Branca;Fundamental;2;D1
90273;C2;Nao_branca;Fundamental;1;D1
90274;C2;Nao_branca;Superior;1;D1
90275;C3;Nao_branca;Medio;0;E1
90276;C3;Nao_branca;Medio;0;E1
90277;C1;Branca;Medio;0;E1
90278;C1;Branca;Superior;1;E1
90279;C3;Branca;Fundamental;0;E1
90281;C2;Nao_branca;Superior;1;E1
90282;C1;Branca;Fundamental;1;E1
90283;C1;Branca;Medio;1;D1
90285;C1;Branca;NuncaEstudou;0;E1
90286;C3;Nao_branca;Fundamental;0;E1
90287;C3;Nao_branca;Fundamental;0;D1
90288;C3;Nao_branca;Fundamental;0;E1
90289;C2;Nao_branca;Superior;3;D1
90290;C3;Nao_branca;Fundamental;0;E1
90292;C1;Branca;Fundamental;1;D1
90293;C3;Nao_branca;Medio;0;E1
90294;C3;Nao_branca;Fundamental;1;E1
90295;C3;Nao_branca;Fundamental;0;E1
90296;C2;Nao_branca;Medio;1;D1
90297;C3;Nao_branca;Fundamental;0;E1
90298;C3;Branca;Fundamental;0;E1
90299;C1;Branca;Fundamental;1;D1
90300;C2;Branca;Superior;1;D1
90301;C2;Nao_branca;Medio;1;D1
90302;C1;Branca;Fundamental;1;E1
90303;C3;Nao_branca;Fundamental;0;E1
90304;C1;Branca;Fundamental;1;D1
90305;C2;Nao_branca;Fundamental;1;D1
90306;C2;Nao_branca;Superior;1;E1
90307;C1;Nao_branca;Medio;1;E1
90309;C3;Nao_branca;Fundamental;0;E1
90310;C3;Nao_branca;Medio;0;E1
90311;C2;Nao_branca;Superior;1;E1
90312;C1;Branca;Medio;1;E1
90313;C1;Branca;Medio;0;E1
90314;C2;Nao_branca;Superior;1;C1
90315;C1;Nao_branca;Medio;1;E1
90316;C2;Nao_branca;Medio;1;D1
90317;C1;Nao_branca;Medio;2;C1
