;Cluster_menor;TP_COR_RACA;Escolaridae_mae;PC;ClasseSocial
66578;A;Nao_branca;Fundamental;0;E
66579;B;Nao_branca;Medio;1;E
66580;A;Nao_branca;Fundamental;0;E
66581;B;Nao_branca;Superior;1;E
66582;B;Nao_branca;Medio;1;E
66584;B;Nao_branca;Medio;1;D
66585;A;Nao_branca;Fundamental;0;E
66587;A;Nao_branca;NuncaEstudou;0;E
66588;E;Branca;Medio;1;E
66589;D;Nao_branca;Medio;0;E
66590;A;Nao_branca;Fundamental;0;E
66591;E;Branca;Medio;3;E
66592;B;Nao_branca;Medio;1;D
66593;B;Nao_branca;Superior;1;E
66594;E;Branca;Medio;2;E
66595;C;Branca;Fundamental;0;E
66596;B;Nao_branca;Medio;1;D
66597;B;Nao_branca;Medio;1;C
66599;D;Nao_branca;Medio;0;E
66600;F;Branca;Fundamental;1;D
66601;B;Nao_branca;Medio;1;E
66603;A;Nao_branca;Fundamental;0;E
66604;B;Nao_branca;Superior;1;E
66605;C;Branca;Medio;0;E
66606;A;Nao_branca;Fundamental;1;E
66607;F;Branca;Fundamental;1;D
66608;A;Nao_branca;Fundamental;0;D
66610;A;Nao_branca;Fundamental;0;E
66612;A;Nao_branca;Superior;0;D
66613;B;Nao_branca;Fundamental;1;E
66614;C;Branca;Medio;0;E
66616;A;Nao_branca;Fundamental;0;E
66618;A;Nao_branca;Fundamental;0;E
66619;C;Branca;Fundamental;0;E
66620;A;Nao_branca;NuncaEstudou;0;E
66621;C;Branca;Fundamental;1;E
66622;D;Nao_branca;Medio;0;E
66623;B;Nao_branca;Medio;2;D
66624;B;Nao_branca;Medio;2;E
66625;F;Branca;Superior;1;C
66626;A;Nao_branca;Fundamental;0;E
66628;E;Branca;Medio;1;E
66631;A;Nao_branca;Fundamental;0;E
66632;A;Nao_branca;Fundamental;0;C
66634;D;Nao_branca;Medio;0;E
66635;B;Nao_branca;Fundamental;1;E
66636;C;Branca;Fundamental;0;E
66637;B;Nao_branca;Superior;1;E
66639;F;Branca;Fundamental;1;D
66640;E;Branca;Fundamental;1;E
66641;B;Nao_branca;Medio;1;E
66642;A;Nao_branca;Fundamental;0;E
66643;E;Branca;Medio;1;D
66644;D;Nao_branca;Medio;0;E
66645;A;Nao_branca;Fundamental;0;E
66647;C;Branca;Fundamental;0;E
66649;E;Branca;Medio;1;E
66651;A;Nao_branca;Fundamental;0;E
66652;F;Branca;Fundamental;1;D
66653;F;Nao_branca;Fundamental;1;D
66654;A;Nao_branca;Fundamental;0;E
66655;E;Branca;Superior;1;E
66658;A;Nao_branca;Superior;2;C
66659;A;Nao_branca;Fundamental;0;E
66663;A;Nao_branca;Fundamental;0;E
66664;B;Nao_branca;Medio;1;D
66665;A;Nao_branca;Fundamental;0;E
66666;A;Nao_branca;Fundamental;0;E
66667;B;Nao_branca;Medio;1;E
66668;A;Nao_branca;Fundamental;1;E
66669;F;Branca;Fundamental;1;D
66670;F;Branca;Superior;0;D
66671;A;Nao_branca;Fundamental;0;E
66672;A;Nao_branca;Fundamental;0;E
66674;A;Nao_branca;Fundamental;1;E
66675;A;Nao_branca;Fundamental;1;E
66678;A;Nao_branca;Fundamental;1;D
66679;A;Nao_branca;Fundamental;0;E
66681;D;Nao_branca;Medio;0;E
66683;A;Nao_branca;Fundamental;0;E
66685;B;Nao_branca;Fundamental;1;C
66686;A;Nao_branca;Fundamental;0;E
66687;D;Nao_branca;Medio;0;E
66688;C;Branca;Fundamental;1;E
66689;B;Nao_branca;Medio;1;D
66690;B;Nao_branca;Fundamental;1;E
66691;A;Nao_branca;Fundamental;0;E
66696;F;Branca;Superior;1;D
66697;A;Nao_branca;Fundamental;0;E
66698;F;Nao_branca;Fundamental;1;D
66700;A;Nao_branca;Fundamental;0;D
66701;A;Nao_branca;Fundamental;0;E
66702;A;Nao_branca;Fundamental;0;E
66704;A;Nao_branca;Fundamental;0;E
66706;C;Branca;Medio;0;E
66707;B;Nao_branca;Medio;1;E
66708;B;Nao_branca;Fundamental;1;D
66713;A;Nao_branca;Fundamental;0;E
66714;A;Nao_branca;Fundamental;4;B
66715;F;Branca;Superior;2;D
66717;E;Branca;Superior;1;E
66718;C;Branca;Medio;0;E
66719;F;Nao_branca;Superior;1;D
66722;A;Nao_branca;Fundamental;0;E
66723;C;Branca;Medio;0;D
66724;B;Nao_branca;Medio;1;E
66725;A;Nao_branca;Fundamental;1;E
66726;A;Nao_branca;Fundamental;0;E
66729;D;Nao_branca;Medio;0;E
66730;C;Branca;Fundamental;1;E
66731;B;Nao_branca;Medio;1;E
66732;C;Branca;Fundamental;0;E
66734;A;Nao_branca;Fundamental;0;E
66735;A;Nao_branca;Fundamental;0;E
66736;A;Nao_branca;Fundamental;0;E
66738;E;Branca;Medio;1;E
66739;E;Branca;Medio;1;D
66741;B;Nao_branca;Medio;1;D
66742;E;Branca;Superior;1;E
66744;C;Branca;Superior;0;E
66745;C;Branca;Medio;0;E
66746;B;Nao_branca;Medio;1;D
66747;A;Nao_branca;Fundamental;1;E
66748;A;Nao_branca;Fundamental;0;E
66749;A;Nao_branca;Fundamental;0;E
66750;A;Nao_branca;Fundamental;0;E
66751;A;Nao_branca;Fundamental;0;E
66753;E;Branca;Medio;3;B
66754;C;Branca;NuncaEstudou;0;E
66757;E;Branca;Medio;1;C
66758;C;Branca;Superior;0;C
66759;E;Branca;Medio;1;E
66761;A;Nao_branca;Fundamental;1;D
66763;A;Nao_branca;Fundamental;0;E
66764;E;Branca;Medio;1;E
66765;D;Nao_branca;Medio;0;E
66766;F;Branca;Fundamental;1;D
66767;B;Nao_branca;Medio;1;D
66768;A;Nao_branca;Fundamental;0;E
66771;F;Nao_branca;Fundamental;1;D
66772;F;Branca;Superior;2;C
66774;C;Branca;Medio;0;E
66776;F;Branca;Fundamental;1;D
66777;A;Nao_branca;Fundamental;0;E
66778;E;Branca;Medio;1;E
66779;A;Nao_branca;Superior;0;E
66781;C;Branca;Superior;0;E
66782;E;Branca;Superior;1;E
66783;C;Branca;Medio;0;C
66784;A;Nao_branca;Fundamental;0;E
66785;A;Nao_branca;Fundamental;0;E
66786;B;Nao_branca;Fundamental;1;E
66787;B;Nao_branca;Superior;1;E
66788;D;Nao_branca;Medio;0;D
66789;F;Nao_branca;Fundamental;1;D
66790;A;Nao_branca;Superior;0;E
66793;D;Nao_branca;Medio;0;D
66795;C;Branca;Medio;0;E
66797;A;Nao_branca;Fundamental;1;E
66800;A;Nao_branca;Superior;0;E
66801;D;Nao_branca;Medio;0;D
66803;A;Nao_branca;Fundamental;1;E
66804;F;Branca;Superior;1;D
66805;F;Branca;Fundamental;1;D
66807;C;Branca;Medio;0;E
66808;A;Nao_branca;Fundamental;0;E
66810;A;Nao_branca;Fundamental;0;E
66811;A;Nao_branca;Fundamental;0;E
66812;A;Nao_branca;Fundamental;0;E
66813;E;Branca;Medio;1;D
66814;D;Nao_branca;Medio;0;E
66816;A;Nao_branca;Fundamental;0;E
66817;A;Nao_branca;Fundamental;0;E
66818;E;Branca;Medio;1;E
66819;A;Nao_branca;Fundamental;0;E
66825;A;Nao_branca;Fundamental;1;D
66826;B;Nao_branca;Medio;1;D
66829;D;Nao_branca;Medio;0;E
66830;E;Branca;Medio;1;E
66831;D;Nao_branca;Medio;0;E
66832;A;Nao_branca;Fundamental;0;E
66833;C;Branca;Fundamental;0;E
66834;C;Branca;Superior;0;E
66837;C;Branca;Medio;0;E
66838;A;Nao declarado;Fundamental;1;E
66840;E;Branca;Medio;1;D
66841;B;Nao_branca;Fundamental;1;C
66842;E;Branca;Medio;1;D
66843;C;Branca;Medio;0;E
66845;C;Branca;Fundamental;0;E
66846;D;Nao_branca;Medio;0;E
66847;C;Branca;Fundamental;1;E
66849;E;Branca;Fundamental;1;E
66851;A;Nao_branca;Fundamental;0;E
66852;B;Nao_branca;Medio;1;D
66853;B;Nao_branca;Medio;2;E
66854;C;Branca;Medio;0;E
66855;D;Nao_branca;Medio;0;E
66857;A;Nao_branca;Fundamental;1;E
66858;C;Branca;Medio;0;E
66859;A;Nao_branca;Fundamental;0;E
66860;C;Branca;Medio;0;E
66861;C;Branca;Fundamental;0;E
66862;B;Nao_branca;Superior;1;C
66863;E;Branca;Fundamental;1;E
66864;C;Branca;Fundamental;0;E
66865;D;Nao_branca;Medio;0;E
66866;A;Nao_branca;Fundamental;0;E
66867;D;Nao_branca;Medio;0;E
66869;A;Nao_branca;Fundamental;0;E
66870;D;Nao declarado;Medio;0;E
66871;E;Branca;Medio;2;E
66872;B;Nao_branca;Fundamental;1;D
66873;A;Nao_branca;Fundamental;0;E
66874;A;Nao_branca;Fundamental;0;E
66875;B;Nao_branca;Medio;1;E
66876;A;Nao_branca;Fundamental;0;E
66877;D;Nao declarado;Medio;0;E
66878;B;Nao_branca;Superior;1;C
66880;B;Nao_branca;Medio;1;E
66881;B;Nao_branca;Medio;1;D
66882;C;Branca;Fundamental;0;E
66884;F;Branca;Fundamental;1;D
66885;D;Nao_branca;Medio;0;E
66887;A;Nao_branca;Fundamental;2;E
66888;D;Nao_branca;Medio;0;E
66889;B;Nao_branca;Superior;1;E
66890;B;Nao_branca;Medio;1;E
66891;A;Nao_branca;Fundamental;1;E
66892;A;Nao_branca;Fundamental;0;D
66894;A;Nao_branca;Fundamental;0;E
66895;B;Nao_branca;Medio;1;D
66896;B;Nao declarado;Medio;1;D
66897;A;Nao_branca;Fundamental;0;D
66898;E;Branca;Medio;2;C
66901;E;Branca;Medio;1;E
66902;B;Nao_branca;Superior;1;C
66903;A;Nao_branca;Fundamental;0;E
66904;A;Nao_branca;Superior;2;C
66905;B;Nao_branca;Medio;1;E
66906;B;Nao_branca;Fundamental;1;E
66907;B;Nao_branca;Medio;1;E
66908;B;Nao_branca;Medio;1;E
66909;D;Nao_branca;Medio;0;E
66911;B;Nao_branca;Fundamental;1;E
66912;B;Nao_branca;Fundamental;1;E
66913;B;Nao_branca;Medio;1;D
66914;C;Branca;Fundamental;1;E
66916;A;Nao_branca;Fundamental;1;E
66917;B;Nao_branca;Medio;1;E
66918;C;Branca;Fundamental;0;E
66919;C;Branca;Fundamental;0;E
66920;F;Branca;Superior;2;D
66921;C;Branca;Fundamental;2;D
66923;C;Branca;Medio;0;D
66924;B;Nao_branca;Medio;1;E
66925;A;Nao_branca;Fundamental;0;E
66927;A;Nao_branca;Fundamental;0;E
66928;D;Nao_branca;Medio;0;E
66929;A;Nao_branca;Fundamental;0;E
66931;D;Nao_branca;Medio;0;E
66933;E;Branca;Medio;1;C
66935;A;Nao_branca;Fundamental;0;E
66936;C;Branca;Fundamental;0;E
66937;B;Nao_branca;Fundamental;1;D
66938;A;Nao_branca;Fundamental;0;E
66939;A;Nao_branca;Fundamental;1;E
66940;A;Nao_branca;Fundamental;0;E
66941;B;Nao_branca;Medio;1;E
66942;B;Nao_branca;Medio;1;E
66943;F;Nao_branca;Superior;1;D
66946;E;Branca;Medio;1;D
66947;A;Nao_branca;Fundamental;0;E
66948;C;Branca;Fundamental;0;E
66949;A;Nao_branca;Fundamental;1;E
66950;F;Branca;Superior;1;D
66951;F;Branca;Superior;1;D
66953;F;Branca;Fundamental;1;D
66954;D;Nao_branca;Medio;0;D
66955;F;Branca;Fundamental;1;D
66956;B;Nao_branca;Medio;1;E
66957;D;Nao_branca;Medio;0;E
66958;A;Nao_branca;Fundamental;0;E
66959;F;Branca;Superior;2;D
66960;C;Branca;Medio;0;D
66961;A;Nao_branca;Fundamental;0;E
66962;C;Branca;Fundamental;0;E
66963;E;Branca;Medio;1;E
66964;D;Nao_branca;Medio;0;C
66965;E;Branca;Medio;1;E
66966;B;Nao_branca;Medio;1;D
66967;E;Branca;Fundamental;1;E
66968;A;Nao_branca;Fundamental;0;E
66969;A;Nao_branca;Fundamental;0;E
66970;B;Nao_branca;Medio;1;E
66971;B;Nao_branca;Superior;1;E
66972;E;Branca;Medio;1;E
66974;E;Branca;Superior;1;E
66975;C;Branca;Fundamental;2;E
66976;F;Branca;Superior;0;D
66977;E;Branca;Medio;1;E
66978;C;Branca;Fundamental;1;E
66980;F;Nao_branca;Superior;1;D
66981;A;Nao_branca;Superior;0;E
66982;A;Nao_branca;Superior;0;E
66983;B;Nao_branca;Medio;2;D
66985;E;Branca;Medio;1;D
66986;F;Nao_branca;Superior;1;D
66987;B;Nao_branca;Superior;1;C
66988;B;Nao_branca;Fundamental;1;D
66989;A;Nao_branca;Fundamental;0;E
66990;C;Branca;Superior;0;C
66991;A;Nao_branca;Fundamental;1;E
66992;F;Branca;Superior;1;D
66993;F;Branca;Superior;1;D
66996;F;Nao_branca;Fundamental;1;D
66997;B;Nao_branca;Medio;1;D
66998;C;Branca;Fundamental;1;E
66999;D;Nao_branca;Medio;0;E
67000;E;Branca;Medio;1;E
67001;D;Nao_branca;Medio;0;E
67002;C;Branca;Superior;3;E
67003;B;Nao_branca;Fundamental;1;C
67004;F;Nao_branca;Fundamental;1;D
67005;A;Nao_branca;Fundamental;0;E
67006;C;Branca;Fundamental;0;E
67007;A;Nao_branca;Fundamental;1;E
67008;C;Branca;Superior;2;E
67009;A;Nao_branca;Fundamental;1;E
67010;B;Nao_branca;Medio;1;E
67011;F;Nao_branca;Superior;1;D
67012;D;Nao_branca;Medio;0;E
67013;F;Branca;Fundamental;1;D
67014;A;Nao_branca;Fundamental;0;D
67015;A;Nao_branca;Fundamental;0;E
67016;B;Nao_branca;Fundamental;1;E
67017;D;Nao_branca;Medio;0;E
67018;D;Nao declarado;Medio;0;D
67019;B;Nao_branca;Superior;1;E
67020;A;Nao_branca;Fundamental;0;E
67021;C;Branca;Fundamental;0;E
67022;B;Nao_branca;Medio;1;C
67023;F;Nao_branca;Superior;1;D
67025;A;Nao_branca;Fundamental;0;E
67026;D;Nao_branca;Medio;0;E
67027;D;Nao_branca;Medio;0;D
67028;A;Nao_branca;Fundamental;0;E
67029;C;Branca;Medio;0;E
67030;C;Branca;Superior;0;E
67031;B;Nao_branca;Medio;1;E
67032;A;Nao_branca;Fundamental;0;E
67033;C;Branca;Fundamental;0;D
67034;A;Nao declarado;Fundamental;0;E
67035;A;Nao_branca;Fundamental;1;E
67036;F;Branca;Fundamental;1;D
67038;D;Nao_branca;Medio;0;E
67039;A;Nao_branca;Fundamental;2;D
67040;D;Nao_branca;Medio;0;E
67042;C;Branca;Fundamental;0;E
67043;C;Branca;Medio;0;D
67045;A;Nao_branca;Fundamental;0;E
67046;F;Branca;Superior;2;C
67047;B;Nao_branca;Medio;1;E
67048;A;Nao_branca;Fundamental;1;E
67049;A;Nao_branca;Fundamental;0;E
67050;F;Branca;Superior;1;D
67051;C;Branca;Fundamental;0;E
67052;A;Nao_branca;Fundamental;1;E
67053;B;Nao_branca;Medio;1;E
67054;B;Nao_branca;Medio;1;E
67055;F;Branca;Fundamental;1;D
67056;E;Branca;Medio;1;D
67057;B;Nao_branca;Medio;1;E
67058;E;Branca;Medio;1;E
67059;A;Nao_branca;Fundamental;1;E
67060;E;Branca;Medio;1;C
67061;C;Branca;Fundamental;1;E
67062;B;Nao_branca;Medio;1;D
67063;D;Nao_branca;Medio;0;E
67064;A;Nao_branca;Fundamental;1;E
67065;C;Branca;Fundamental;0;E
67066;A;Nao_branca;Superior;0;E
67067;C;Branca;Fundamental;0;E
67068;E;Branca;Medio;1;D
67069;A;Nao_branca;Fundamental;0;E
67070;A;Nao_branca;Fundamental;1;B
67072;B;Nao_branca;Fundamental;1;E
67073;C;Branca;Fundamental;0;E
67074;C;Branca;Fundamental;0;D
67075;A;Nao_branca;Fundamental;0;D
67076;B;Nao_branca;Fundamental;1;E
67077;B;Nao_branca;Fundamental;1;C
67078;B;Nao_branca;Medio;1;E
67082;F;Nao_branca;Superior;1;D
67083;A;Nao_branca;Fundamental;0;E
67084;F;Branca;Fundamental;1;D
67085;C;Branca;Fundamental;1;E
67086;A;Nao_branca;Fundamental;2;D
67087;F;Nao_branca;Superior;2;D
67091;A;Nao_branca;Fundamental;1;D
67092;B;Nao_branca;Medio;1;D
67094;D;Nao declarado;Medio;0;E
67095;C;Branca;Fundamental;0;E
67096;E;Branca;Medio;1;D
67098;A;Nao_branca;Fundamental;1;E
67099;C;Branca;Fundamental;0;E
67100;C;Branca;Fundamental;0;E
67101;D;Nao_branca;Medio;0;E
67102;B;Nao_branca;Medio;1;E
67103;E;Branca;Medio;1;E
67105;B;Nao_branca;Superior;1;C
67106;F;Nao_branca;Superior;1;D
67107;D;Nao_branca;Medio;0;E
67108;B;Nao_branca;Medio;1;C
67109;D;Nao_branca;Medio;0;E
67110;B;Nao_branca;Medio;1;D
67112;F;Branca;Fundamental;1;D
67113;A;Nao_branca;Fundamental;0;E
67114;B;Nao_branca;Medio;1;E
67115;F;Nao_branca;Superior;1;D
67117;A;Nao_branca;Fundamental;1;E
67118;D;Nao_branca;Medio;0;E
67119;B;Nao_branca;Fundamental;1;E
67120;A;Nao_branca;Fundamental;0;E
67121;E;Branca;Medio;1;B
67122;C;Branca;Medio;0;E
67123;F;Nao_branca;Superior;1;D
67125;C;Branca;NuncaEstudou;0;E
67126;A;Nao_branca;Fundamental;1;E
67128;A;Nao_branca;Fundamental;0;E
67129;A;Nao_branca;Fundamental;0;E
67130;E;Branca;Medio;1;E
67131;A;Nao_branca;Fundamental;0;E
67132;D;Nao_branca;Medio;0;E
67133;E;Branca;Medio;1;D
67134;D;Nao_branca;Medio;0;E
67135;E;Branca;Medio;1;E
67136;B;Nao_branca;Medio;1;D
67137;F;Branca;Superior;1;D
67138;A;Nao_branca;Fundamental;0;E
67139;A;Nao_branca;Fundamental;0;E
67140;A;Nao_branca;Fundamental;0;E
67141;A;Nao_branca;Fundamental;0;E
67142;A;Nao_branca;Fundamental;0;E
67143;B;Nao declarado;Fundamental;1;E
67144;B;Nao_branca;Medio;1;E
67146;C;Branca;Fundamental;1;E
67147;E;Branca;Medio;2;E
67148;C;Branca;Medio;0;E
67150;A;Nao_branca;Fundamental;0;E
67151;E;Branca;Medio;1;E
67152;B;Nao_branca;Medio;1;D
67153;E;Branca;NuncaEstudou;1;E
67154;D;Nao_branca;Medio;0;E
67155;A;Nao_branca;Fundamental;1;E
67156;A;Nao_branca;Fundamental;0;E
67157;E;Branca;Fundamental;1;C
67158;E;Branca;Fundamental;1;E
67159;A;Nao_branca;Fundamental;1;E
67160;E;Branca;Medio;1;D
67161;F;Branca;Superior;1;D
67162;A;Nao_branca;Fundamental;0;E
67163;A;Nao_branca;Fundamental;0;E
67164;A;Nao_branca;NuncaEstudou;0;E
67165;B;Nao_branca;Fundamental;1;E
67166;C;Branca;Superior;0;E
67167;B;Nao_branca;Fundamental;1;E
67168;B;Nao_branca;Medio;1;D
67172;D;Nao_branca;Medio;0;E
67173;A;Nao_branca;Fundamental;0;E
67174;C;Branca;Fundamental;0;E
67175;F;Branca;Fundamental;2;D
67176;A;Nao_branca;Superior;0;E
67178;A;Nao_branca;Fundamental;0;E
67179;C;Branca;Fundamental;0;D
67180;C;Branca;Fundamental;1;E
67181;B;Nao_branca;Medio;1;E
67182;E;Branca;Medio;1;E
67183;D;Nao_branca;Medio;0;D
67184;C;Branca;Fundamental;0;E
67185;F;Nao_branca;Superior;2;D
67186;C;Branca;Medio;0;E
67188;B;Nao_branca;Medio;1;E
67189;B;Nao_branca;Fundamental;1;E
67190;B;Nao_branca;Medio;1;E
67194;F;Nao_branca;Superior;1;D
67195;F;Nao_branca;Fundamental;1;D
67196;F;Branca;Fundamental;1;D
67197;B;Nao_branca;Medio;1;E
67198;B;Nao_branca;Medio;1;E
67199;B;Nao_branca;Medio;1;E
67200;F;Nao_branca;Superior;1;D
67201;B;Nao_branca;Medio;1;E
67202;C;Branca;Superior;0;E
67203;B;Nao_branca;Superior;1;E
67205;A;Nao_branca;Fundamental;1;D
67206;C;Branca;Fundamental;1;E
67208;C;Branca;Medio;0;C
67209;A;Nao_branca;Fundamental;1;E
67210;B;Nao_branca;Medio;1;D
67212;B;Nao_branca;Fundamental;1;C
67213;A;Nao_branca;Fundamental;0;E
67214;D;Nao_branca;Medio;0;E
67215;B;Nao_branca;Fundamental;1;E
67217;D;Nao_branca;Medio;0;E
67218;E;Branca;Medio;1;E
67219;B;Nao_branca;Medio;1;E
67221;E;Branca;Medio;1;D
67222;E;Branca;Medio;1;D
67223;B;Nao_branca;Medio;1;E
67224;C;Branca;Medio;0;D
67225;E;Branca;Medio;1;E
67226;E;Branca;Superior;1;E
67228;B;Nao_branca;Medio;1;E
67230;E;Branca;Medio;1;D
67231;C;Branca;Medio;0;E
67232;A;Nao_branca;Fundamental;0;D
67233;A;Nao_branca;Superior;0;E
67234;B;Nao_branca;Medio;1;D
67235;B;Nao_branca;Medio;1;E
67236;E;Branca;Medio;1;E
67237;C;Branca;Fundamental;1;E
67238;E;Branca;Medio;1;D
67239;C;Branca;Medio;0;E
67240;C;Branca;Fundamental;0;E
67241;D;Nao_branca;Medio;0;E
67242;C;Branca;Fundamental;0;E
67244;A;Nao_branca;Fundamental;0;D
67245;B;Nao_branca;Medio;1;E
67247;A;Nao declarado;Fundamental;0;E
67248;E;Branca;Medio;1;C
67249;C;Branca;Fundamental;0;E
67251;F;Branca;Fundamental;1;D
67252;E;Branca;Fundamental;1;E
67253;C;Branca;Fundamental;0;E
67254;E;Branca;Medio;1;D
67255;C;Branca;Fundamental;0;E
67256;C;Branca;Medio;0;E
67257;F;Nao_branca;Superior;1;D
67258;A;Nao_branca;Fundamental;0;E
67259;D;Nao_branca;Medio;0;E
67260;F;Nao_branca;Superior;1;D
67261;A;Nao_branca;Fundamental;0;E
67262;F;Branca;Superior;0;D
67263;E;Branca;Medio;1;E
67264;A;Nao_branca;Fundamental;0;E
67265;B;Nao_branca;Fundamental;1;C
67266;D;Nao_branca;Medio;0;E
67267;C;Branca;Fundamental;0;E
67268;F;Branca;Superior;1;C
67269;A;Nao_branca;Fundamental;2;E
67271;A;Nao_branca;Fundamental;0;E
67272;B;Nao_branca;Medio;1;E
67273;A;Nao_branca;Fundamental;0;E
67275;A;Nao_branca;Fundamental;1;E
67276;D;Nao_branca;Medio;0;D
67278;B;Nao_branca;Superior;1;E
67279;B;Nao_branca;Medio;1;E
67280;A;Nao_branca;Fundamental;1;E
67281;A;Nao_branca;Fundamental;0;E
67282;F;Branca;Superior;1;C
67283;A;Nao_branca;Fundamental;0;E
67285;F;Nao_branca;Fundamental;1;D
67288;B;Nao_branca;Medio;1;E
67289;A;Nao_branca;Fundamental;1;E
67290;D;Nao declarado;Medio;0;E
67291;C;Branca;Fundamental;0;E
67292;A;Nao_branca;Fundamental;0;E
67293;B;Nao_branca;Medio;1;E
67295;C;Branca;Medio;0;E
67296;B;Nao_branca;Medio;1;D
67297;A;Nao_branca;Fundamental;0;E
67298;F;Branca;Fundamental;1;D
67299;C;Branca;Fundamental;1;E
67300;E;Branca;Superior;1;E
67303;B;Nao_branca;Superior;1;E
67304;F;Nao_branca;Fundamental;1;D
67306;A;Nao_branca;Fundamental;1;D
67307;F;Branca;Superior;1;D
67309;B;Nao_branca;Medio;1;D
67310;D;Nao_branca;Medio;0;D
67311;A;Nao_branca;Fundamental;1;E
67312;C;Branca;Fundamental;0;E
67313;B;Nao_branca;Superior;1;E
67314;A;Nao_branca;Fundamental;0;E
67315;C;Branca;Medio;0;D
67316;C;Branca;Superior;0;E
67317;B;Nao_branca;Medio;1;D
67319;C;Branca;Medio;0;C
67322;A;Nao_branca;Fundamental;0;D
67323;A;Nao_branca;Fundamental;1;E
67324;D;Nao_branca;Medio;0;E
67325;B;Nao_branca;Medio;1;E
67326;E;Branca;Medio;1;E
67327;A;Nao_branca;Fundamental;0;E
67328;A;Nao_branca;Fundamental;0;E
67329;A;Nao_branca;Superior;0;E
67330;A;Nao_branca;Fundamental;0;E
67331;B;Nao_branca;Fundamental;1;E
67332;A;Nao_branca;Fundamental;1;D
67333;F;Nao_branca;Superior;1;D
67334;A;Nao_branca;Fundamental;0;E
67336;B;Nao_branca;Superior;1;C
67337;C;Branca;Medio;0;E
67338;B;Nao_branca;Medio;1;D
67339;A;Nao_branca;Fundamental;0;E
67340;C;Branca;NuncaEstudou;0;E
67341;B;Nao_branca;Medio;1;E
67344;D;Nao_branca;Medio;0;D
67345;A;Nao_branca;Fundamental;0;E
67346;A;Nao_branca;Fundamental;0;E
67348;D;Nao_branca;Medio;0;E
67349;E;Branca;Medio;1;C
67351;F;Branca;Fundamental;2;D
67352;C;Branca;Fundamental;0;E
67353;F;Nao_branca;Fundamental;1;D
67354;A;Nao_branca;Superior;0;E
67355;F;Branca;Fundamental;1;D
67356;F;Branca;Superior;2;C
67357;C;Branca;Fundamental;2;E
67358;A;Nao_branca;Superior;0;E
67359;E;Branca;Medio;1;E
67360;E;Branca;Medio;1;C
67361;C;Branca;Fundamental;0;D
67363;A;Nao_branca;Fundamental;1;E
67364;B;Nao_branca;Fundamental;1;E
67365;A;Nao_branca;Fundamental;1;D
67366;F;Nao_branca;Superior;3;C
67368;A;Nao_branca;Fundamental;0;E
67370;B;Nao_branca;Medio;1;D
67371;E;Branca;Medio;1;E
67374;D;Nao_branca;Medio;0;E
67376;C;Branca;Fundamental;0;E
67377;C;Branca;Fundamental;0;D
67378;E;Branca;Medio;1;E
67380;A;Nao_branca;Fundamental;0;E
67381;F;Branca;Superior;1;D
67383;B;Nao_branca;Medio;2;D
67384;B;Nao_branca;Medio;1;D
67385;B;Nao_branca;Medio;1;D
67387;F;Branca;Superior;0;D
67389;F;Branca;Fundamental;1;D
67392;D;Nao_branca;Medio;0;E
67393;A;Nao_branca;Fundamental;0;E
67394;A;Nao_branca;Fundamental;0;D
67395;A;Nao_branca;Fundamental;0;E
67396;B;Nao_branca;Medio;1;C
67397;D;Nao_branca;Medio;0;D
67398;F;Branca;Fundamental;1;D
67399;F;Nao_branca;Superior;1;D
67400;E;Branca;Superior;1;E
67401;B;Nao_branca;Medio;1;C
67402;E;Branca;Medio;1;E
67403;C;Branca;Fundamental;0;E
67404;A;Nao_branca;Fundamental;0;E
67406;E;Branca;Medio;1;E
67409;E;Branca;Medio;1;D
67410;A;Nao_branca;Fundamental;0;E
67411;B;Nao_branca;Superior;1;C
67412;A;Nao_branca;Fundamental;0;E
67413;A;Nao_branca;Fundamental;1;D
67416;F;Branca;Superior;1;D
67418;E;Branca;Medio;1;D
67419;D;Nao_branca;Medio;0;E
67421;A;Nao_branca;Superior;0;D
67422;B;Nao_branca;Superior;1;E
67423;B;Nao_branca;Superior;1;E
67424;A;Nao_branca;Fundamental;0;E
67425;D;Nao_branca;Medio;0;E
67426;F;Nao_branca;Superior;2;D
67427;A;Nao_branca;Fundamental;0;E
67428;E;Branca;Medio;1;D
67429;A;Nao_branca;Fundamental;0;D
67430;A;Nao_branca;Fundamental;0;D
67431;F;Branca;Fundamental;1;D
67432;B;Nao_branca;Fundamental;1;E
67433;A;Nao_branca;Fundamental;1;E
67434;D;Nao_branca;Medio;0;E
67436;B;Nao_branca;Superior;1;E
67437;A;Nao_branca;Fundamental;0;E
67438;B;Nao_branca;Medio;1;D
67439;A;Nao_branca;Fundamental;1;E
67440;F;Nao_branca;Superior;1;D
67441;C;Branca;Fundamental;1;E
67442;A;Nao_branca;Superior;0;D
67443;B;Nao_branca;Fundamental;1;E
67444;F;Branca;Fundamental;1;D
67445;E;Branca;Medio;1;E
67446;A;Nao_branca;Fundamental;1;E
67447;F;Branca;Superior;2;D
67449;B;Nao_branca;Medio;1;E
67450;B;Nao_branca;Superior;1;C
67451;C;Branca;Medio;0;E
67452;A;Nao declarado;Fundamental;0;E
67453;C;Branca;Fundamental;0;E
67455;A;Nao_branca;Fundamental;0;D
67457;B;Nao_branca;Superior;1;E
67458;D;Nao_branca;Medio;0;E
67459;F;Branca;Superior;2;B
